,ID,Database,SMILES_chiral,Counts,Rel_Sol_2mM,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
72,Z2235407639,EnamineSolWat,FC(F)c1[nH]nc2c1CNCC2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27060>,Cl.FC(F)c1[nH]nc2c1CNCC2,2,2,0.993,40.71,1,3.52,7,0,3,0.5833333333333334,0.0,0.25,0.5714285714285714,0.0,173.076453728,12,2,1,1,2,1,1,0,0
73,Z2235328801,EnamineSolWat,O=C(O)Cc1nc(-c2ccccc2F)cs1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc270d0>,O=C([O-])Cc1nc(-c2ccccc2F)cs1.[Na+],3,1,2.5763000000000007,50.19,3,1.998,11,2,1,0.6875,0.125,0.0625,0.0909090909090909,0.0,237.025977716,16,2,0,2,1,0,2,0,0
74,Z1431321911,EnamineSolWat,FC(F)(F)c1ccc(Cc2nn[nH]n2)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27140>,FC(F)(F)c1ccc(Cc2nn[nH]n2)cc1,3,1,1.8093,54.46,2,2.21,9,0,4,0.5625,0.0,0.25,0.2222222222222222,0.0,228.062280884,16,2,0,2,1,0,2,0,0
75,Z2235329013,EnamineSolWat,FC(F)(F)c1ccc(C2CCNC2)nc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc271b0>,Cl.Cl.FC(F)(F)c1ccc(C2CCNC2)nc1,2,1,2.1773,24.92,1,2.903,10,0,2,0.6666666666666666,0.0,0.1333333333333333,0.5,0.1,216.087433012,15,2,1,1,2,1,1,0,0
76,Z1347572749,EnamineSolWat,CS(=O)(=O)Cc1ccc(F)cc1CN,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27220>,CS(=O)(=O)Cc1ccc(F)cc1CN,3,1,0.8290000000000002,60.16,3,2.192,9,2,1,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.3333333333333333,0.0,217.057277844,14,1,0,1,0,0,1,0,0
77,Z1245646672,EnamineSolWat,Oc1cc(-c2ccccc2F)c(O)[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27290>,O=C1CC(c2ccccc2F)C(=O)N1,2,3,2.232,56.25,1,2.554,10,2,1,0.7142857142857143,0.1428571428571428,0.0714285714285714,0.0,0.0,193.053906716,14,2,0,2,1,0,2,0,0
78,Z2130830684,EnamineSolWat,Cc1c(N)cnn1CCF,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27300>,Cc1c(N)cnn1CCF,3,1,0.7432200000000002,43.84,2,2.912,6,0,3,0.6,0.0,0.3,0.5,0.0,143.08587554,10,1,0,1,1,0,1,0,0
79,Z3232221390,EnamineSolWat,CC1(C)CCCC(O)(C(F)(F)F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27370>,CC1(C)CCCC(O)(C(F)(F)F)C1,1,1,2.8800000000000017,20.23,0,3.446,9,1,0,0.6923076923076923,0.0769230769230769,0.0,1.0,0.1111111111111111,196.10749976,13,1,1,0,0,0,0,0,0
80,Z367452204,EnamineSolWat,O=C(O)CCc1ccc(F)c(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc273e0>,O=C(O)CCc1ccc(F)c(F)c1,1,1,1.982,37.3,3,1.647,9,2,0,0.6923076923076923,0.1538461538461538,0.0,0.2222222222222222,0.0,186.049235936,13,1,0,1,0,0,1,0,0
81,Z2158481117,EnamineSolWat,COc1cc(N(C)C)ccc1C(=O)O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27450>,COc1cc(N(C)C)ccc1C(=O)O,3,1,1.4594,49.77,3,1.774,10,3,1,0.7142857142857143,0.2142857142857142,0.0714285714285714,0.3,0.0,195.089543276,14,1,0,1,0,0,1,0,0
82,Z2160887406,EnamineSolWat,COc1cc(F)c(F)cc1N,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc274c0>,COc1cc(F)c(F)cc1N,2,1,1.5556,35.25,1,1.892,7,1,1,0.6363636363636364,0.0909090909090909,0.0909090909090909,0.1428571428571428,0.0,159.049570284,11,1,0,1,0,0,1,0,0
83,Z2158394920,EnamineSolWat,O=C1NC(c2ccc(F)cc2)C12CCC2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27530>,O=C1NC(c2ccc(F)cc2)C12CCC2,1,1,2.1669,29.1,1,3.465,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.4166666666666667,0.0833333333333333,205.090292224,15,3,2,1,1,1,1,1,0
84,Z2130829327,EnamineSolWat,Cc1nn(CC(F)(F)F)cc1N,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc275a0>,Cc1nn(CC(F)(F)F)cc1N,3,1,1.33602,43.84,1,2.865,6,0,3,0.5,0.0,0.25,0.5,0.0,179.067031916,12,1,0,1,1,0,1,0,0
85,Z3232142327,EnamineSolWat,O=C(O)c1ccn2cc(C(F)(F)F)nc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27610>,O=C(O)c1ccn2cc(C(F)(F)F)nc2c1,3,1,2.0513000000000003,54.6,1,2.548,9,2,2,0.5625,0.125,0.125,0.1111111111111111,0.0,230.03031206,16,2,0,2,2,0,2,0,0
86,Z3242475934,EnamineSolWat,CN1C(=O)CCC(CO)C1c1ccc(C(F)(F)F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27680>,CN1C(=O)CCC(CO)C1c1ccc(C(F)(F)F)cc1,2,1,2.6072000000000006,40.540000000000006,2,3.123,14,2,1,0.7,0.1,0.05,0.5,0.1428571428571428,287.113313412,20,2,1,1,1,1,1,0,0
87,Z1695906876,EnamineSolWat,O=C(Cc1ccccn1)N1CCCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc276f0>,O=C(Cc1ccccn1)N1CCCNCC1,3,1,0.4459999999999998,45.23,2,2.047,12,1,3,0.75,0.0625,0.1875,0.5,0.0,219.137162164,16,2,1,1,2,1,1,0,0
88,Z1356104874,EnamineSolWat,CC(C)n1c(=N)[nH]c2ccccc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27760>,CC(C)n1c(N)nc2ccccc21,2,2,2.02977,44.57,1,2.713,10,0,3,0.7692307692307693,0.0,0.2307692307692307,0.3,0.0,175.110947416,13,2,0,2,1,0,2,0,0
89,Z3227850947,EnamineSolWat,Nc1ccc[nH]c1=Nc1ccc(F)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc277d0>,Nc1cccnc1Nc1ccc(F)cc1,2,2,1.9684,54.17,1,2.76,11,0,3,0.7333333333333333,0.0,0.2,0.0,0.0,203.08587554,15,2,0,2,1,0,2,0,0
90,Z3900519868,EnamineSolWat,NC(C1CCCO1)C1(CO)CCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27840>,NC(C1CCCO1)C1(CO)CCC1,3,2,0.6552999999999995,55.48,3,3.928,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,1.0,0.2,185.141578848,13,2,2,0,1,1,0,0,0
91,Z3232322435,EnamineSolWat,Nc1ccc2c(c1)CCC(=O)N2CCC(F)(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc278b0>,Nc1ccc2c(c1)CCC(=O)N2CCC(F)(F)F,2,1,2.500400000000001,46.330000000000005,2,2.39,12,1,2,0.6666666666666666,0.0555555555555555,0.1111111111111111,0.4166666666666667,0.0,258.097997696,18,2,1,1,1,1,1,0,0
92,Z357938690,EnamineSolWat,Cc1noc(CC(N)c2ccccc2)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27920>,Cc1noc(CC(N)c2ccccc2)n1,4,1,1.62052,64.94,3,2.537,11,1,3,0.7333333333333333,0.0666666666666666,0.2,0.2727272727272727,0.0909090909090909,203.105862036,15,2,0,2,1,0,2,0,0
93,Z3227817128,EnamineSolWat,N#CC1(c2cccc(F)c2)CCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27990>,N#CC1(c2cccc(F)c2)CCC1,1,0,2.7709800000000007,23.79,1,2.28,11,0,1,0.8461538461538461,0.0,0.0769230769230769,0.3636363636363636,0.0,175.07972754,13,2,1,1,0,0,1,0,0
94,Z3227822557,EnamineSolWat,Nc1ccc2nc(C(F)(F)F)oc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27a00>,Nc1ccc2nc(C(F)(F)F)oc2c1,3,1,2.4288000000000007,52.05,0,2.476,8,1,2,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.125,0.0,202.03539744,14,2,0,2,1,0,2,0,0
95,Z2205958587,EnamineSolWat,N=c1ccc(OC(F)F)c[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27a70>,Nc1ccc(OC(F)F)cn1,2,2,1.09557,48.87,2,3.386,6,1,2,0.5454545454545454,0.0909090909090909,0.1818181818181818,0.1666666666666666,0.0,160.044819252,11,1,0,1,1,0,1,0,0
96,Z3239139914,EnamineSolWat,O=C(O)c1ccc2oc(CC(F)(F)F)nc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27ae0>,O=C(O)c1ccc2oc(CC(F)(F)F)nc2c1,3,1,2.6308000000000007,63.33,2,2.35,10,3,1,0.5882352941176471,0.1764705882352941,0.0588235294117647,0.2,0.0,245.029977712,17,2,0,2,1,0,2,0,0
97,Z2204872457,EnamineSolWat,Fc1ccccc1-c1cn[nH]c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27b50>,Fc1ccccc1-c1cn[nH]c1,1,1,2.2158,28.68,1,2.05,9,0,2,0.75,0.0,0.1666666666666666,0.0,0.0,162.059326444,12,2,0,2,1,0,2,0,0
98,Z3227842339,EnamineSolWat,NCC1(c2cccc(F)c2)CCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27bc0>,NCC1(c2cccc(F)c2)CCC1,1,1,2.2061,26.02,2,2.166,11,0,1,0.8461538461538461,0.0,0.0769230769230769,0.4545454545454545,0.0,179.111027668,13,2,1,1,0,0,1,0,0
99,Z1891775349,EnamineSolWat,COc1cc(F)c(C(C)N)cc1OC,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27c30>,COc1cc(F)c(C(C)N)cc1OC,3,1,1.8626,44.48,3,2.44,10,2,1,0.7142857142857143,0.1428571428571428,0.0714285714285714,0.4,0.1,199.100856908,14,1,0,1,0,0,1,0,0
100,Z3227842063,EnamineSolWat,N#CC1(c2ccc(F)cc2)CCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27ca0>,N#CC1(c2ccc(F)cc2)CCC1,1,0,2.7709800000000007,23.79,1,2.19,11,0,1,0.8461538461538461,0.0,0.0769230769230769,0.3636363636363636,0.0,175.07972754,13,2,1,1,0,0,1,0,0
101,Z3225896561,EnamineSolWat,Cn1cc(C(N)c2ccccc2)cn1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27d10>,Cn1cc(C(N)c2ccccc2)cn1,3,1,1.4682000000000002,43.84,2,2.473,11,0,3,0.7857142857142857,0.0,0.2142857142857142,0.1818181818181818,0.0909090909090909,187.110947416,14,2,0,2,1,0,2,0,0
102,Z3227784110,EnamineSolWat,N#CC1(c2ccc(F)cc2)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27d80>,N#CC1(c2ccc(F)cc2)CC1,1,0,2.3808800000000003,23.79,1,2.177,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.3,0.0,161.064077476,12,2,1,1,0,0,1,0,0
103,Z3900516787,EnamineSolWat,O=C(O)C1(c2ccccc2)CC(F)(F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27df0>,O=C(O)C1(c2ccccc2)CC(F)(F)C1,1,1,2.4381000000000004,37.3,2,2.425,11,2,0,0.7333333333333333,0.1333333333333333,0.0,0.3636363636363636,0.0,212.064886,15,2,1,1,0,0,1,0,0
104,Z1945708509,EnamineSolWat,CCc1n[nH]c(CC(F)(F)F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27e60>,CCc1nc(CC(F)(F)F)n[nH]1,2,1,1.4719,41.57,2,3.021,6,0,3,0.5,0.0,0.25,0.6666666666666666,0.0,179.067031916,12,1,0,1,1,0,1,0,0
105,Z3242475983,EnamineSolWat,N=c1cc(-c2ccccc2C(F)(F)F)[nH][nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27ed0>,Cl.Nc1cc(-c2ccccc2C(F)(F)F)[nH]n1,1,3,2.508069999999999,55.43,1,2.932,10,0,3,0.625,0.0,0.1875,0.1,0.0,227.067031916,16,2,0,2,1,0,2,0,0
106,Z235341991,EnamineSolWat,COc1ccc(C)cc1NC(=O)CN,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27f40>,COc1ccc(C)cc1NC(=O)CN.Cl,3,2,0.9008200000000002,64.35,3,1.653,10,2,2,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.3,0.0,194.105527688,14,1,0,1,0,0,1,0,0
107,Z3908347246,EnamineSolWat,Cn1c(CO)nnc1C(F)(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64040>,Cn1c(CO)nnc1C(F)(F)F,4,1,0.3262,50.94,1,2.712,5,1,3,0.4166666666666667,0.0833333333333333,0.25,0.6,0.0,181.046296472,12,1,0,1,1,0,1,0,0
108,Z1171979256,EnamineSolWat,Cc1nccn1-c1ccnc(C(=O)O)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc640b0>,Cc1nccn1-c1ccnc(C(=O)O)c1,4,1,1.27392,68.01,2,2.296,10,2,3,0.6666666666666666,0.1333333333333333,0.2,0.1,0.0,203.069476528,15,2,0,2,2,0,2,0,0
109,Z3907603706,EnamineSolWat,OCC1(c2cccc(F)c2)CCNC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64120>,OCC1(c2cccc(F)c2)CCNC1,2,2,1.0491,32.26,2,2.987,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.4545454545454545,0.0909090909090909,195.105942288,14,2,1,1,1,1,1,0,0
110,Z50145861,EnamineSolWat,Cc1cc(=O)n(-c2ccccc2)[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64190>,CC1=NN(c2ccccc2)C(=O)C1,2,1,1.47402,37.79,1,2.099,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.1,0.0,174.07931294,13,2,0,2,1,0,2,0,0
111,Z1945700163,EnamineSolWat,CCCc1n[nH]c(C(F)F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64200>,CCCc1nc(C(F)F)n[nH]1,2,1,1.6948,41.57,3,3.042,6,0,3,0.5454545454545454,0.0,0.2727272727272727,0.6666666666666666,0.0,161.076453728,11,1,0,1,1,0,1,0,0
112,Z1863617821,EnamineSolWat,FC(F)(F)c1c[nH]c(-c2cccnc2)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64270>,FC(F)(F)c1c[nH]c(-c2cccnc2)n1,2,1,2.4905,41.57,1,2.822,9,0,3,0.6,0.0,0.2,0.1111111111111111,0.0,213.051381852,15,2,0,2,2,0,2,0,0
113,Z1945696037,EnamineSolWat,NCc1ccncc1C(F)(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc642e0>,Cl.Cl.NCc1ccncc1C(F)(F)F,2,1,1.5591000000000002,38.91,1,2.446,7,0,2,0.5833333333333334,0.0,0.1666666666666666,0.2857142857142857,0.0,176.056132884,12,1,0,1,1,0,1,0,0
114,Z1956876813,EnamineSolWat,O=C(c1ccccc1F)N1C[C@H]2CNC[C@H]2C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64350>,Cl.O=C(c1ccccc1F)N1C[C@H]2CNC[C@H]2C1,2,1,1.1171,32.34,1,2.881,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.4615384615384615,0.1538461538461538,234.11684132,17,3,2,1,2,2,1,0,0
115,Z1493056325,EnamineSolWat,N=c1cc(C(=O)NCC(F)F)[nH][nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc643c0>,Nc1cc(C(=O)NCC(F)F)[nH]n1,2,4,-0.1828300000000001,84.53,3,3.688,6,1,4,0.4615384615384615,0.0769230769230769,0.3076923076923077,0.3333333333333333,0.0,190.066617316,13,1,0,1,1,0,1,0,0
116,Z1182355340,EnamineSolWat,OCCn1ccc(C(F)(F)F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64430>,OCCn1ccc(C(F)(F)F)n1,3,1,0.8942,38.05,2,2.452,6,1,2,0.5,0.0833333333333333,0.1666666666666666,0.5,0.0,180.051047504,12,1,0,1,1,0,1,0,0
117,Z3227501903,EnamineSolWat,OCc1cncc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc644a0>,OCc1cncc(F)c1,2,1,0.713,33.120000000000005,1,2.125,6,1,1,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0,127.043342032,9,1,0,1,1,0,1,0,0
118,Z3228296731,EnamineSolWat,NCC(n1cncn1)C(F)(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64510>,NCC(n1cncn1)C(F)(F)F,4,1,0.3401999999999994,56.73,2,3.544,5,0,4,0.4166666666666667,0.0,0.3333333333333333,0.6,0.2,180.062280884,12,1,0,1,1,0,1,0,0
119,Z1492661908,EnamineSolWat,CNC(c1ccc(F)cc1)c1ccccn1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64580>,CNC(c1ccc(F)cc1)c1ccccn1,2,1,2.5295000000000005,24.92,3,2.341,13,0,2,0.8125,0.0,0.125,0.1538461538461538,0.0769230769230769,216.106276636,16,2,0,2,1,0,2,0,0
120,Z2904336576,EnamineSolWat,Cc1ccc(-c2cnccn2)cc1N,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc645f0>,Cc1ccc(-c2cnccn2)cc1N,3,1,2.0342199999999995,51.8,1,2.057,11,0,3,0.7857142857142857,0.0,0.2142857142857142,0.0909090909090909,0.0,185.095297352,14,2,0,2,1,0,2,0,0
121,Z45679675,EnamineSolWat,CS(=O)(=O)Nc1ccc(C#N)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64660>,CS(=O)(=O)Nc1ccc(C#N)cc1,3,1,0.9297799999999998,69.96000000000001,2,1.803,8,2,2,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.125,0.0,196.030648496,13,1,0,1,0,0,1,0,0
122,Z3244705583,EnamineSolWat,NCC12CC3CC(C1)CC(C(F)(F)F)(C3)C2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc646d0>,NCC12CC3CC(C1)CC(C(F)(F)F)(C3)C2,1,1,3.094000000000002,26.02,1,5.141,12,0,1,0.75,0.0,0.0625,1.0,0.1666666666666666,233.139134236,16,4,4,0,0,0,0,0,4
123,Z3231623132,EnamineSolWat,O=C(O)c1cc2ccccc2n1CC(F)(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64740>,O=C(O)c1cc2ccccc2n1CC(F)(F)F,2,1,2.901800000000001,42.23,2,2.193,11,2,1,0.6470588235294118,0.1176470588235294,0.0588235294117647,0.1818181818181818,0.0,243.050713156,17,2,0,2,1,0,2,0,0
124,Z1178490362,EnamineSolWat,NC(c1cccc(C(F)(F)F)c1)C1CCOCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc647b0>,NC(c1cccc(C(F)(F)F)c1)C1CCOCC1,2,1,3.131800000000002,35.25,2,2.71,13,1,1,0.7222222222222222,0.0555555555555555,0.0555555555555555,0.5384615384615384,0.0769230769230769,259.118398792,18,2,1,1,1,1,1,0,0
125,Z1954803027,EnamineSolWat,Cn1cc(N)c(C(F)F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64820>,Cl.Cn1cc(N)c(C(F)F)n1,3,1,0.9399,43.84,1,3.074,5,0,3,0.5,0.0,0.3,0.4,0.0,147.060803664,10,1,0,1,1,0,1,0,0
126,Z45498071,EnamineSolWat,O=S(=O)(c1ccccc1F)N1CCCCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64890>,O=S(=O)(c1ccccc1F)N1CCCCC1,2,0,2.0003,37.38,2,1.682,11,2,1,0.6875,0.125,0.0625,0.4545454545454545,0.0,243.072927908,16,2,1,1,1,1,1,0,0
127,Z55992933,EnamineSolWat,O=C(O)C1CCN(C(=O)c2ccc(F)cc2)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64900>,O=C(O)C1CCN(C(=O)c2ccc(F)cc2)CC1,2,1,1.7625000000000002,57.61,2,1.621,13,3,1,0.7222222222222222,0.1666666666666666,0.0555555555555555,0.3846153846153846,0.0,251.095771528,18,2,1,1,1,1,1,0,0
128,Z3900518878,EnamineSolWat,CC(=O)NC12CC3CC(C1)C(N)C(C3)C2,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64970>,CC(=O)NC12CC3CC(C1)C(N)C(C3)C2,2,2,1.0285000000000002,55.120000000000005,1,4.719,12,1,2,0.8,0.0666666666666666,0.1333333333333333,0.9166666666666666,0.1666666666666666,208.15756326,15,4,4,0,0,0,0,0,4
129,Z3244401471,EnamineSolWat,Nc1cc(C(F)(F)F)cc2cccnc12,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc649e0>,Nc1cc(C(F)(F)F)cc2cccnc12,2,1,2.8358000000000008,38.91,0,2.223,10,0,2,0.6666666666666666,0.0,0.1333333333333333,0.1,0.0,212.056132884,15,2,0,2,1,0,2,0,0
130,Z3244601500,EnamineSolWat,O=c1[nH]ccc2cc(C3CC3)cc(F)c12,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64a50>,O=c1[nH]ccc2cc(C3CC3)cc(F)c12,1,1,2.544600000000001,32.86,1,2.452,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.25,0.0,203.07464216,15,3,1,2,1,0,2,0,0
131,Z2445092038,EnamineSolWat,c1ccc(CN2CCC3(CCNC3)C2)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64ac0>,c1ccc(CN2CCC3(CCNC3)C2)cc1,2,1,1.872,15.27,2,3.059,14,0,2,0.875,0.0,0.125,0.5714285714285714,0.0714285714285714,216.16264864,16,3,2,1,2,2,1,1,0
132,Z2418537069,EnamineSolWat,CN(Cc1ccccn1)C1CCCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64b30>,CN(Cc1ccccn1)C1CCCNCC1,3,1,1.6555,28.160000000000004,3,2.632,13,0,3,0.8125,0.0,0.1875,0.6153846153846154,0.0769230769230769,219.173547672,16,2,1,1,2,1,1,0,0
133,Z3242445974,EnamineSolWat,Cn1c(=O)[nH]c2ccc(F)cc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64ba0>,Cn1c(=O)[nH]c2ccc(F)cc21,2,1,1.0056999999999998,37.79,0,2.158,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.125,0.0,166.054241064,12,2,0,2,1,0,2,0,0
134,Z3242446012,EnamineSolWat,CC(C)n1c(=O)[nH]c2cc(F)ccc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64c10>,CC(C)n1c(=O)[nH]c2cc(F)ccc21,2,1,2.0496,37.79,1,2.242,10,1,2,0.7142857142857143,0.0714285714285714,0.1428571428571428,0.3,0.0,194.085541192,14,2,0,2,1,0,2,0,0
135,Z3244705561,EnamineSolWat,CN1CCN(C)c2cc(N)ccc2C1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64c80>,CN1CCN(C)c2cc(N)ccc2C1=O,3,1,0.7905999999999999,49.57,0,2.327,11,1,3,0.7333333333333333,0.0666666666666666,0.2,0.3636363636363636,0.0,205.1215121,15,2,1,1,1,1,1,0,0
136,Z3244742095,EnamineSolWat,NC1(c2ccccc2C(F)(F)F)CCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64cf0>,Cl.NC1(c2ccccc2C(F)(F)F)CCC1,1,1,3.043300000000001,26.02,1,2.297,11,0,1,0.7333333333333333,0.0,0.0666666666666666,0.4545454545454545,0.0,215.092184044,15,2,1,1,0,0,1,0,0
137,Z3244398145,EnamineSolWat,Cc1cc(C)nc(-c2ccc(F)cc2)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64d60>,Cc1cc(C)nc(-c2ccc(F)cc2)n1,2,0,2.899540000000001,25.78,1,1.723,12,0,2,0.8,0.0,0.1333333333333333,0.1666666666666666,0.0,202.090626572,15,2,0,2,1,0,2,0,0
138,Z1907760171,EnamineSolWat,O=C(O)c1ccn(CC(F)F)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64dd0>,O=C(O)c1ccn(CC(F)F)n1,3,1,0.8464,55.12,3,2.588,6,2,2,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,176.039733872,12,1,0,1,1,0,1,0,0
139,Z2242151198,EnamineSolWat,NC1(c2ccccc2)CC(F)(F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64e40>,NC1(c2ccccc2)CC(F)(F)C1,1,1,2.2697000000000003,26.02,1,2.513,10,0,1,0.7692307692307693,0.0,0.0769230769230769,0.4,0.0,183.085955792,13,2,1,1,0,0,1,0,0
140,Z1297772285,EnamineSolWat,CC(C)c1nnc(C2CC23CCNCC3)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64eb0>,CC(C)c1nnc(C2CC23CCNCC3)o1,4,1,2.0501,50.95,2,3.969,12,1,3,0.75,0.0625,0.1875,0.8333333333333334,0.0833333333333333,221.152812228,16,3,2,1,2,1,1,1,0
141,Z3243451510,EnamineSolWat,N=c1[nH]c2cc(F)cnc2s1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64f20>,Nc1nc2cc(F)cnc2s1,3,2,1.24297,52.53,0,3.447,6,0,3,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,169.010996348,11,2,0,2,2,0,2,0,0
142,Z3907660528,EnamineSolWat,O=C(O)c1cc2ccc(Cl)c(F)c2[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64f90>,O=C(O)c1cc2ccc(Cl)c(F)c2[nH]1,1,2,2.6586000000000007,53.09,1,2.366,9,2,1,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.0,0.0,212.9992843,14,2,0,2,1,0,2,0,0
143,Z53825177,EnamineSolWat,CCS(=O)(=O)Nc1ccccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65000>,CCS(=O)(=O)Nc1ccccc1F,2,1,1.5873000000000002,46.17,3,1.773,8,2,1,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.25,0.0,203.04162778,13,1,0,1,0,0,1,0,0
144,Z3242298166,EnamineSolWat,CC(N)c1csc(C(F)(F)F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65070>,CC(N)c1csc(C(F)(F)F)c1,2,1,2.786600000000001,26.02,1,3.429,7,0,1,0.5833333333333334,0.0,0.0833333333333333,0.4285714285714285,0.1428571428571428,195.032954916,12,1,0,1,1,0,1,0,0
