,ID,Database,SMILES_chiral,Counts,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
66,QHM-0001148,CRAFT,O=C1NC(=O)C(=C/C=C/c2ccccc2Br)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281230>,O=C1NC(=O)C(=C/C=C/c2ccccc2Br)C(=O)N1,3,2,1.7546999999999997,75.27,2,2.574,13,3,2,0.6842105263157895,0.1578947368421052,0.1052631578947368,0.0,0.0,319.97965424800003,19,2,1,1,1,1,1,0,0
67,QHM-0001147,CRAFT,O=C1NC(=O)C(=C/C=C/c2ccc(Br)cc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2812a0>,O=C1NC(=O)C(=C/C=C/c2ccc(Br)cc2)C(=O)N1,3,2,1.7546999999999997,75.27,2,2.467,13,3,2,0.6842105263157895,0.1578947368421052,0.1052631578947368,0.0,0.0,319.97965424800003,19,2,1,1,1,1,1,0,0
68,QHM-0001146,CRAFT,Cc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281310>,Cc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1,3,2,1.30062,75.27000000000001,2,2.378,14,3,2,0.7368421052631579,0.1578947368421052,0.1052631578947368,0.0714285714285714,0.0,256.084792244,19,2,1,1,1,1,1,0,0
69,QHM-0001145,CRAFT,O=C1NC(=O)C(=C/C=C/c2cccc(C(F)(F)F)c2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281380>,O=C1NC(=O)C(=C/C=C/c2cccc(C(F)(F)F)c2)C(=O)N1,3,2,2.011,75.27,2,2.56,14,3,2,0.6363636363636364,0.1363636363636363,0.0909090909090909,0.0714285714285714,0.0,310.05652680800006,22,2,1,1,1,1,1,0,0
70,QHM-0001144,CRAFT,O=C1NC(=O)C(=Cc2ccccc2C(F)(F)F)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2813f0>,O=C1NC(=O)C(=Cc2ccccc2C(F)(F)F)C(=O)N1,3,2,1.4547999999999996,75.27,1,2.386,12,3,2,0.6,0.15,0.1,0.0833333333333333,0.0,284.04087674400006,20,2,1,1,1,1,1,0,0
71,QHM-0001143,CRAFT,O=C1NC(=O)C(=Cc2cccc(C(F)(F)F)c2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281460>,O=C1NC(=O)C(=Cc2cccc(C(F)(F)F)c2)C(=O)N1,3,2,1.4548,75.27,1,2.317,12,3,2,0.6,0.15,0.1,0.0833333333333333,0.0,284.04087674400006,20,2,1,1,1,1,1,0,0
72,QHM-0001142,CRAFT,O=C1NC(=O)C(=Cc2ccc(C(F)(F)F)cc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2814d0>,O=C1NC(=O)C(=Cc2ccc(C(F)(F)F)cc2)C(=O)N1,3,2,1.4547999999999996,75.27,1,2.271,12,3,2,0.6,0.15,0.1,0.0833333333333333,0.0,284.04087674400006,20,2,1,1,1,1,1,0,0
73,QHM-0001141,CRAFT,COc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281540>,COc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,4,2,0.4445999999999999,84.5,2,2.078,12,4,2,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0833333333333333,0.0,246.0640568,18,2,1,1,1,1,1,0,0
74,QHM-0001140,CRAFT,COc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1O,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2815b0>,COc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1O,5,3,0.7063999999999999,104.73,3,2.551,14,5,2,0.6666666666666666,0.238095238095238,0.0952380952380952,0.0714285714285714,0.0,288.074621484,21,2,1,1,1,1,1,0,0
75,QHM-0001139,CRAFT,COc1ccccc1/C=C/C=C1C(=O)NC(=O)NC1=O,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281620>,COc1ccccc1/C=C/C=C1C(=O)NC(=O)NC1=O,4,2,1.0007999999999997,84.5,3,2.418,14,4,2,0.7,0.2,0.1,0.0714285714285714,0.0,272.079706864,20,2,1,1,1,1,1,0,0
76,QHM-0001138,CRAFT,Clc1ccc2sc(-c3ccc(Cl)c(Cl)c3)nc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281690>,Clc1ccc2sc(-c3ccc(Cl)c(Cl)c3)nc2c1,2,0,5.9235000000000015,12.89,1,1.926,13,0,1,0.7222222222222222,0.0,0.0555555555555555,0.0,0.0,312.928653232,18,3,0,3,1,0,3,0,0
77,QHM-0001137,CRAFT,CC(C)N1CCN(C(=O)Nc2ccc3cnn(C(=O)OC(C)(C)C)c3c2)CC1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281700>,CC(C)N1CCN(C(=O)Nc2ccc3cnn(C(=O)OC(C)(C)C)c3c2)CC1,6,1,3.3774000000000024,79.7,2,2.481,20,3,5,0.7142857142857143,0.1071428571428571,0.1785714285714285,0.55,0.0,387.227039788,28,3,1,2,2,1,2,0,0
78,QHM-0001136,CRAFT,Clc1ccc2sc(-c3ccc(Br)cc3)nc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281770>,Clc1ccc2sc(-c3ccc(Br)cc3)nc2c1,2,0,5.379200000000002,12.89,1,1.847,13,0,1,0.7647058823529411,0.0,0.0588235294117647,0.0,0.0,322.91711000400005,17,3,0,3,1,0,3,0,0
79,QHM-0001135,CRAFT,CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)O1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2817e0>,CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)O1,6,0,1.8143,95.74,2,2.451,13,6,1,0.65,0.3,0.05,0.2307692307692307,0.0,277.058637072,20,2,1,1,1,1,1,0,0
80,QHM-0001134,CRAFT,COc1ccc(/C=C/C=C2C(=O)NC(=S)NC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281850>,COc1ccc(/C=C/C=C2C(=O)NC(=S)NC2=O)cc1,4,2,1.1657,67.43,3,2.457,14,3,2,0.7,0.15,0.1,0.0714285714285714,0.0,288.056863244,20,2,1,1,1,1,1,0,0
81,QHM-0001133,CRAFT,O=C1NC(=S)NC(=O)C1=C/C=C/c1ccc([N+](=O)[O-])cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2818c0>,O=C1NC(=S)NC(=O)C1=C/C=C/c1ccc([N+](=O)[O-])cc1,5,2,1.0653,101.34,3,2.613,13,4,3,0.6190476190476191,0.1904761904761904,0.1428571428571428,0.0,0.0,303.03137676800003,21,2,1,1,1,1,1,0,0
82,QHM-0001132,CRAFT,O=C1NC(=S)NC(=O)C1=Cc1ccc([N+](=O)[O-])o1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281930>,O=C1NC(=S)NC(=O)C1=Cc1ccc([N+](=O)[O-])o1,6,2,0.1020999999999998,114.48,2,2.78,9,5,3,0.5,0.2777777777777778,0.1666666666666666,0.0,0.0,266.99499126,18,2,1,1,2,1,1,0,0
83,QHM-0001131,CRAFT,O=C1NC(=S)NC(=O)C1=Cc1ccc([N+](=O)[O-])cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2819a0>,O=C1NC(=S)NC(=O)C1=Cc1ccc([N+](=O)[O-])cc1,5,2,0.5090999999999999,101.34,2,2.38,11,4,3,0.5789473684210527,0.2105263157894736,0.1578947368421052,0.0,0.0,277.01572670400003,19,2,1,1,1,1,1,0,0
84,QHM-0001130,CRAFT,Nc1cccc(-c2cc(CO)ccc2F)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281a10>,Nc1cccc(-c2cc(CO)ccc2F)c1,2,2,2.5672000000000006,46.25,2,1.872,13,1,1,0.8125,0.0625,0.0625,0.0769230769230769,0.0,217.090292224,16,2,0,2,0,0,2,0,0
85,QHM-0001129,CRAFT,O=c1[nH]c(Cl)nc2ccc(Br)cc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281a80>,O=c1[nH]c(Cl)nc2ccc(Br)cc12,2,1,2.3390000000000004,45.75,0,2.403,8,1,2,0.6153846153846154,0.0769230769230769,0.1538461538461538,0.0,0.0,257.919552528,13,2,0,2,1,0,2,0,0
86,QHM-0001128,CRAFT,Clc1nc(Cl)c2cc(Br)ccc2n1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281af0>,Clc1nc(Cl)c2cc(Br)ccc2n1,2,0,3.6991000000000014,25.78,0,2.199,8,0,2,0.6153846153846154,0.0,0.1538461538461538,0.0,0.0,275.88566555600005,13,2,0,2,1,0,2,0,0
87,QHM-0001127,CRAFT,O=c1[nH]c(=O)c2cc(Br)ccc2[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281b60>,Oc1nc(O)c2cc(Br)ccc2n1,2,2,0.9789,65.72,0,2.126,8,2,2,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.0,0.0,239.9534395,13,2,0,2,1,0,2,0,0
88,QHM-0001126,CRAFT,Clc1ccc(-c2nc3ccccc3s2)cc1Cl,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281bd0>,Clc1ccc(-c2nc3ccccc3s2)cc1Cl,2,0,5.270100000000002,12.89,1,1.761,13,0,1,0.7647058823529411,0.0,0.0588235294117647,0.0,0.0,278.967625584,17,3,0,3,1,0,3,0,0
89,QHM-0001125,CRAFT,CC(C)(C)OC(=O)n1ncc2ccc(NC(=O)Nc3ccccc3)cc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281c40>,CC(C)(C)OC(=O)n1ncc2ccc(NC(=O)Nc3ccccc3)cc21,5,2,4.4635000000000025,85.25,2,2.177,19,3,4,0.7307692307692307,0.1153846153846153,0.1538461538461538,0.2105263157894736,0.0,352.1535405,26,3,0,3,1,0,3,0,0
90,QHM-0001124,CRAFT,CC(C)(C)OC(=O)n1ncc2ccc(N)cc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281cb0>,CC(C)(C)OC(=O)n1ncc2ccc(N)cc21,5,1,2.4017,70.14,0,2.407,12,2,3,0.7058823529411765,0.1176470588235294,0.1764705882352941,0.3333333333333333,0.0,233.11642672,17,2,0,2,1,0,2,0,0
91,QHM-0001123,CRAFT,CC(C)(C)OC(=O)Nc1ccc2c[nH]nc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281d20>,CC(C)(C)OC(=O)Nc1ccc2cn[nH]c2c1,3,2,2.9099000000000004,67.00999999999999,1,2.451,12,2,3,0.7058823529411765,0.1176470588235294,0.1764705882352941,0.3333333333333333,0.0,233.11642672,17,2,0,2,1,0,2,0,0
92,QHM-0001122,CRAFT,CC(C)(C)OC(=O)Nc1ccc2cnn(C(=O)OC(C)(C)C)c2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281d90>,CC(C)(C)OC(=O)Nc1ccc2cnn(C(=O)OC(C)(C)C)c2c1,6,1,4.166500000000003,82.45,1,2.388,17,4,3,0.7083333333333334,0.1666666666666666,0.125,0.4705882352941176,0.0,333.16885621600005,24,2,0,2,1,0,2,0,0
93,QHM-0001121,CRAFT,Nc1ccc2cnn(C(=O)Nc3ccccc3)c2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281e00>,Nc1ccc2cnn(C(=O)Nc3ccccc3)c2c1,4,2,2.6987000000000005,72.94,1,2.129,14,1,4,0.7368421052631579,0.0526315789473684,0.2105263157894736,0.0,0.0,252.101111004,19,3,0,3,1,0,3,0,0
94,QHM-0001120,CRAFT,CCc1ccccc1C=C1C(=O)OC(C)(C)OC1=O,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281e70>,CCc1ccccc1C=C1C(=O)OC(C)(C)OC1=O,4,0,2.4685000000000006,52.6,2,2.506,15,4,0,0.7894736842105263,0.2105263157894736,0.0,0.3333333333333333,0.0,260.104858992,19,2,1,1,1,1,1,0,0
95,QHM-0001119,CRAFT,CC1(C)OC(=O)C(=Cc2c(Cl)cccc2Cl)C(=O)O1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281ee0>,CC1(C)OC(=O)C(=Cc2c(Cl)cccc2Cl)C(=O)O1,4,0,3.212900000000002,52.60000000000001,1,2.563,13,4,0,0.6842105263157895,0.2105263157894736,0.0,0.2307692307692307,0.0,299.99561415999995,19,2,1,1,1,1,1,0,0
96,QHM-0001118,CRAFT,CC(C)(C)OC(=O)n1nc(I)c2cc(Br)ccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281f50>,CC(C)(C)OC(=O)n1nc(I)c2cc(Br)ccc21,4,0,4.186600000000003,44.120000000000005,0,2.6,12,2,2,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,421.912687724,18,2,0,2,1,0,2,0,0
97,QHM-0001117,CRAFT,CC1(C)OC(=O)C(=C/C=C/c2ccc([N+](=O)[O-])cc2)C(=O)O1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f281fc0>,CC1(C)OC(=O)C(=C/C=C/c2ccc([N+](=O)[O-])cc2)C(=O)O1,6,0,2.3705,95.74,3,2.66,15,6,1,0.6818181818181818,0.2727272727272727,0.0454545454545454,0.2,0.0,303.07428713599995,22,2,1,1,1,1,1,0,0
98,QHM-0001116,CRAFT,COc1ccc(/C=C/C=C2C(=O)OC(C)(C)OC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282030>,COc1ccc(/C=C/C=C2C(=O)OC(C)(C)OC2=O)cc1,5,0,2.4709000000000003,61.830000000000005,3,2.51,16,5,0,0.7619047619047619,0.238095238095238,0.0,0.25,0.0,288.09977361200004,21,2,1,1,1,1,1,0,0
99,QHM-0001115,CRAFT,CCOC(=O)c1c(C)oc2nc(N(CC)CC)ccc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2820a0>,CCOC(=O)c1c(C)oc2nc(N(CC)CC)ccc12,5,0,3.159120000000001,55.57,5,2.544,15,3,2,0.75,0.15,0.1,0.4666666666666667,0.0,276.1473925,20,2,0,2,2,0,2,0,0
100,QHM-0001114,CRAFT,CCOC(=O)c1c(C)oc2ncc(N(CC)CC)cc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282110>,CCOC(=O)c1c(C)oc2ncc(N(CC)CC)cc12,5,0,3.159120000000001,55.57,5,2.529,15,3,2,0.75,0.15,0.1,0.4666666666666667,0.0,276.1473925,20,2,0,2,2,0,2,0,0
101,QHM-0001113,CRAFT,Nc1ccc(-c2cc(CO)ccc2F)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282180>,Nc1ccc(-c2cc(CO)ccc2F)cc1,2,2,2.5672000000000006,46.25,2,1.8,13,1,1,0.8125,0.0625,0.0625,0.0769230769230769,0.0,217.090292224,16,2,0,2,0,0,2,0,0
102,QHM-0001112,CRAFT,O=c1[nH]c(=Nc2ccc(-c3cc(CO)ccc3F)cc2)[nH]c2ccccc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2821f0>,O=c1[nH]c(Nc2ccc(-c3cc(CO)ccc3F)cc2)nc2ccccc12,3,3,3.3870000000000013,81.24000000000001,3,2.601,21,2,3,0.7777777777777778,0.074074074074074,0.1111111111111111,0.0476190476190476,0.0,361.122654972,27,4,0,4,1,0,4,0,0
103,QHM-0001111,CRAFT,CCOC(=O)C1CNC(=O)N=C1C,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282260>,CCOC(=O)C1=C(C)NC(=O)NC1,3,1,0.3497999999999999,67.75999999999999,2,3.483,8,3,2,0.6153846153846154,0.2307692307692307,0.1538461538461538,0.625,0.125,184.084792244,13,1,1,0,1,1,0,0,0
104,QHM-0001110,CRAFT,Cc1ccc(S(=O)(=O)n2nc(I)c3cc(Br)ccc32)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2822d0>,Cc1ccc(S(=O)(=O)n2nc(I)c3cc(Br)ccc32)cc1,4,0,3.948820000000002,51.96,2,2.445,14,2,2,0.6666666666666666,0.0952380952380952,0.0952380952380952,0.0714285714285714,0.0,475.86910866,21,3,0,3,1,0,3,0,0
105,QHM-0001109,CRAFT,COc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282340>,COc1ccc(/C=C/C=C2C(=O)NC(=O)NC2=O)cc1,4,2,1.0008,84.5,3,2.346,14,4,2,0.7,0.2,0.1,0.0714285714285714,0.0,272.079706864,20,2,1,1,1,1,1,0,0
106,QHM-0001108,CRAFT,O=C1NC(=O)C(=Cc2ccc(O)cc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2823b0>,O=C1NC(=O)C(=Cc2ccc(O)cc2)C(=O)N1,4,3,0.1415999999999999,95.5,1,2.231,11,4,2,0.6470588235294118,0.2352941176470588,0.1176470588235294,0.0,0.0,232.048406736,17,2,1,1,1,1,1,0,0
107,QHM-0001107,CRAFT,O=c1[nH]c(O)c(Cc2cccc(O)c2)c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282420>,O=C1NC(=O)C(Cc2cccc(O)c2)C(=O)N1,4,4,0.0651999999999999,106.18,2,2.481,11,4,2,0.6470588235294118,0.2352941176470588,0.1176470588235294,0.0909090909090909,0.0,234.0640568,17,2,0,2,1,0,2,0,0
108,QHM-0001106,CRAFT,O=c1[nH]cc(O)nc1C=CCc1ccc([N+](=O)[O-])cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282490>,O=C1CNC(=O)/C(=C/C=C\c2ccc([N+](=O)[O-])cc2)N1,5,2,1.6396,109.12,4,2.951,13,4,3,0.65,0.2,0.15,0.0769230769230769,0.0,273.07495583200006,20,2,0,2,1,0,2,0,0
109,QHM-0001105,CRAFT,O=c1[nH]cc(O)nc1Cc1ccc(Cl)c(Cl)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282500>,O=C1CNC(=O)/C(=C\c2ccc(Cl)c(Cl)c2)N1,3,2,2.3731,65.98,2,2.65,11,2,2,0.6470588235294118,0.1176470588235294,0.1176470588235294,0.0909090909090909,0.0,269.996282856,17,2,0,2,1,0,2,0,0
110,QHM-0001104,CRAFT,N#Cc1ccc(Cc2[nH]c(=O)cnc2O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282570>,N#Cc1ccc(/C=C2/NC(=O)CNC2=O)cc1,4,2,0.9379799999999998,89.77,2,2.689,12,2,3,0.7058823529411765,0.1176470588235294,0.1764705882352941,0.0833333333333333,0.0,227.069476528,17,2,0,2,1,0,2,0,0
111,QHM-0001103,CRAFT,O=c1[nH]cc(O)nc1Cc1ccc(F)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2825e0>,O=C1CNC(=O)/C(=C\c2ccc(F)cc2)N1,3,2,1.2054,65.98,2,2.526,11,2,2,0.6875,0.125,0.125,0.0909090909090909,0.0,220.064805748,16,2,0,2,1,0,2,0,0
112,QHM-0001102,CRAFT,O=c1[nH]cc(O)nc1CCCc1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282650>,O=C1CNC(=O)/C(=C/CCc2ccccc2)N1,3,2,1.6508,65.98,4,2.439,13,2,2,0.7647058823529411,0.1176470588235294,0.1176470588235294,0.2307692307692307,0.0,230.105527688,17,2,0,2,1,0,2,0,0
113,QHM-0001101,CRAFT,O=c1[nH]cc(O)nc1Cc1ccncc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2826c0>,O=C1CNC(=O)/C(=C\c2ccncc2)N1,4,2,0.4613000000000001,78.87,2,2.778,10,2,3,0.6666666666666666,0.1333333333333333,0.2,0.1,0.0,203.069476528,15,2,0,2,2,0,2,0,0
114,QHM-0001100,CRAFT,O=c1[nH]cc(O)nc1Cc1cccc(O)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282730>,O=C1CNC(=O)/C(=C\c2cccc(O)c2)N1,4,3,0.7719,86.21000000000001,2,2.714,11,3,2,0.6875,0.1875,0.125,0.0909090909090909,0.0,218.06914218,16,2,0,2,1,0,2,0,0
115,QHM-0001099,CRAFT,O=c1[nH]cc(O)nc1C=CCc1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2827a0>,O=C1CNC(=O)/C(=C/C=C\c2ccccc2)N1,3,2,1.7314,65.98,3,2.84,13,2,2,0.7647058823529411,0.1176470588235294,0.1176470588235294,0.0769230769230769,0.0,228.089877624,17,2,0,2,1,0,2,0,0
116,QHM-0001098,CRAFT,O=C1NC(=O)C(=Cc2cc[nH]n2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282810>,O=C1NC(=O)C(=Cc2cc[nH]n2)C(=O)N1,4,3,-0.8409000000000002,103.95,1,3.299,8,3,4,0.5333333333333333,0.2,0.2666666666666666,0.0,0.0,206.043990052,15,2,1,1,2,1,1,0,0
117,QHM-0001097,CRAFT,O=C1NC(=O)C(=Cc2c(Cl)cccc2Cl)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282880>,O=C1NC(=O)C(=Cc2c(Cl)cccc2Cl)C(=O)N1,3,2,1.7428,75.27,1,2.367,11,3,2,0.6111111111111112,0.1666666666666666,0.1111111111111111,0.0,0.0,283.975547412,18,2,1,1,1,1,1,0,0
118,QHM-0001096,CRAFT,O=C1NC(=O)C(=Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2828f0>,O=C1NC(=O)C(=Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)N1,5,2,3.594000000000001,93.73000000000002,7,2.169,25,5,2,0.78125,0.15625,0.0625,0.08,0.0,428.13722174,32,4,1,3,1,1,3,0,0
119,QHM-0001095,CRAFT,O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282960>,O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)N1,5,2,0.3441999999999999,118.41,2,2.26,11,5,3,0.5789473684210527,0.2631578947368421,0.1578947368421052,0.0,0.0,261.03857032400003,19,2,1,1,1,1,1,0,0
120,QHM-0001094,CRAFT,CCOC(=O)c1cc2ccc(C=C3C(=O)NC(=O)NC3=O)n2cn1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f2829d0>,CCOC(=O)c1cc2ccc(C=C3C(=O)NC(=O)NC3=O)n2cn1,7,2,0.2603999999999996,118.87,3,2.947,15,5,4,0.625,0.2083333333333333,0.1666666666666666,0.1333333333333333,0.0,328.08076948400003,24,3,1,2,3,1,2,0,0
121,QHM-0001093,CRAFT,CCc1ccccc1C=C1C(=O)NC(=O)NC1=O,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282a40>,CCc1ccccc1C=C1C(=O)NC(=O)NC1=O,3,2,0.9983999999999996,75.27000000000001,2,2.312,13,3,2,0.7222222222222222,0.1666666666666666,0.1111111111111111,0.1538461538461538,0.0,244.084792244,18,2,1,1,1,1,1,0,0
122,QHM-0001092,CRAFT,CC(C)c1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282ab0>,CC(C)c1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,3,2,1.5594,75.27000000000001,2,2.186,14,3,2,0.7368421052631579,0.1578947368421052,0.1052631578947368,0.2142857142857142,0.0,258.100442308,19,2,1,1,1,1,1,0,0
123,QHM-0001091,CRAFT,N#Cc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282b20>,N#Cc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,4,2,0.3076799999999998,99.06,1,2.305,12,3,3,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,241.048741084,18,2,1,1,1,1,1,0,0
124,QHM-0001090,CRAFT,O=C1NC(=O)C(=Cc2ccc(Br)cc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282b90>,O=C1NC(=O)C(=Cc2ccc(Br)cc2)C(=O)N1,3,2,1.1984999999999997,75.27,1,2.205,11,3,2,0.6470588235294118,0.1764705882352941,0.1176470588235294,0.0,0.0,293.96400418400003,17,2,1,1,1,1,1,0,0
125,QHM-0001089,CRAFT,O=C1NC(=O)C(=Cc2ccccc2O)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282c00>,O=C1NC(=O)C(=Cc2ccccc2O)C(=O)N1,4,3,0.1415999999999999,95.5,1,2.289,11,4,2,0.6470588235294118,0.2352941176470588,0.1176470588235294,0.0,0.0,232.048406736,17,2,1,1,1,1,1,0,0
126,QHM-0001088,CRAFT,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282c70>,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1,4,2,2.228299999999999,84.5,3,2.049,17,4,2,0.7391304347826086,0.1739130434782608,0.0869565217391304,0.0,0.0,308.079706864,23,3,1,2,1,1,2,0,0
127,QHM-0001087,CRAFT,O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282ce0>,O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,6,2,-0.0628000000000001,131.55,2,2.653,9,6,3,0.5,0.3333333333333333,0.1666666666666666,0.0,0.0,251.01783488,18,2,1,1,2,1,1,0,0
128,QHM-0001086,CRAFT,O=C1NC(=O)C(=Cc2c3ccccc3nc3ccccc23)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282d50>,O=C1NC(=O)C(=Cc2c3ccccc3nc3ccccc23)C(=O)N1,4,2,2.1373999999999995,88.16,1,2.297,18,3,3,0.75,0.125,0.125,0.0,0.0,317.080041212,24,4,1,3,2,1,3,0,0
129,QHM-0001085,CRAFT,O=C1NC(=O)C(=Cc2ccc(Cl)c(Cl)c2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282dc0>,O=C1NC(=O)C(=Cc2ccc(Cl)c(Cl)c2)C(=O)N1,3,2,1.7427999999999997,75.27,1,2.25,11,3,2,0.6111111111111112,0.1666666666666666,0.1111111111111111,0.0,0.0,283.975547412,18,2,1,1,1,1,1,0,0
130,QHM-0001084,CRAFT,O=C1NC(=O)C(=Cc2ccccn2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282e30>,O=C1NC(=O)C(=Cc2ccccn2)C(=O)N1,4,2,-0.1690000000000002,88.16,1,2.447,10,3,3,0.625,0.1875,0.1875,0.0,0.0,217.048741084,16,2,1,1,2,1,1,0,0
131,QHM-0001083,CRAFT,O=C1NC(=O)C(=Cc2ccncc2)C(=O)N1,,<rdkit.Chem.rdchem.Mol object at 0x7a142f282ea0>,O=C1NC(=O)C(=Cc2ccncc2)C(=O)N1,4,2,-0.1690000000000002,88.16,1,2.383,10,3,3,0.625,0.1875,0.1875,0.0,0.0,217.048741084,16,2,1,1,2,1,1,0,0
