,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,Rel_Sol_2mM,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
73,Z3242475934,EnamineSolWat,CN1C(=O)CCC(CO)C1c1ccc(C(F)(F)F)cc1,,287.113313412,2,1,2.6072000000000006,40.540000000000006,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27680>,CN1C(=O)CCC(CO)C1c1ccc(C(F)(F)F)cc1,3.123,14,2,1,0.7,0.1,0.05,0.5,0.1428571428571428,20,2,1,1,1,1,1,0,0
74,Z1695906876,EnamineSolWat,O=C(Cc1ccccn1)N1CCCNCC1,,219.137162164,3,1,0.4459999999999998,45.23,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc276f0>,O=C(Cc1ccccn1)N1CCCNCC1,2.047,12,1,3,0.75,0.0625,0.1875,0.5,0.0,16,2,1,1,2,1,1,0,0
75,Z1356104874,EnamineSolWat,CC(C)n1c(=N)[nH]c2ccccc21,,175.110947416,2,2,2.02977,44.57,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27760>,CC(C)n1c(N)nc2ccccc21,2.713,10,0,3,0.7692307692307693,0.0,0.2307692307692307,0.3,0.0,13,2,0,2,1,0,2,0,0
76,Z3227850947,EnamineSolWat,Nc1ccc[nH]c1=Nc1ccc(F)cc1,,203.08587554,2,2,1.9684,54.17,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc277d0>,Nc1cccnc1Nc1ccc(F)cc1,2.76,11,0,3,0.7333333333333333,0.0,0.2,0.0,0.0,15,2,0,2,1,0,2,0,0
77,Z3900519868,EnamineSolWat,NC(C1CCCO1)C1(CO)CCC1,,185.141578848,3,2,0.6552999999999995,55.48,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27840>,NC(C1CCCO1)C1(CO)CCC1,3.928,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,1.0,0.2,13,2,2,0,1,1,0,0,0
78,Z3232322435,EnamineSolWat,Nc1ccc2c(c1)CCC(=O)N2CCC(F)(F)F,,258.097997696,2,1,2.500400000000001,46.330000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc278b0>,Nc1ccc2c(c1)CCC(=O)N2CCC(F)(F)F,2.39,12,1,2,0.6666666666666666,0.0555555555555555,0.1111111111111111,0.4166666666666667,0.0,18,2,1,1,1,1,1,0,0
79,Z3227817128,EnamineSolWat,N#CC1(c2cccc(F)c2)CCC1,,175.07972754,1,0,2.7709800000000007,23.79,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27990>,N#CC1(c2cccc(F)c2)CCC1,2.28,11,0,1,0.8461538461538461,0.0,0.0769230769230769,0.3636363636363636,0.0,13,2,1,1,0,0,1,0,0
80,Z3227822557,EnamineSolWat,Nc1ccc2nc(C(F)(F)F)oc2c1,,202.03539744,3,1,2.4288000000000007,52.05,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27a00>,Nc1ccc2nc(C(F)(F)F)oc2c1,2.476,8,1,2,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.125,0.0,14,2,0,2,1,0,2,0,0
81,Z2205958587,EnamineSolWat,N=c1ccc(OC(F)F)c[nH]1,,160.044819252,2,2,1.09557,48.87,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27a70>,Nc1ccc(OC(F)F)cn1,3.386,6,1,2,0.5454545454545454,0.0909090909090909,0.1818181818181818,0.1666666666666666,0.0,11,1,0,1,1,0,1,0,0
82,Z2204872457,EnamineSolWat,Fc1ccccc1-c1cn[nH]c1,,162.059326444,1,1,2.2158,28.68,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27b50>,Fc1ccccc1-c1cn[nH]c1,2.05,9,0,2,0.75,0.0,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
83,Z3227842339,EnamineSolWat,NCC1(c2cccc(F)c2)CCC1,,179.111027668,1,1,2.2061,26.02,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27bc0>,NCC1(c2cccc(F)c2)CCC1,2.166,11,0,1,0.8461538461538461,0.0,0.0769230769230769,0.4545454545454545,0.0,13,2,1,1,0,0,1,0,0
84,Z1891775349,EnamineSolWat,COc1cc(F)c(C(C)N)cc1OC,,199.100856908,3,1,1.8626,44.48,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27c30>,COc1cc(F)c(C(C)N)cc1OC,2.44,10,2,1,0.7142857142857143,0.1428571428571428,0.0714285714285714,0.4,0.1,14,1,0,1,0,0,1,0,0
85,Z3227842063,EnamineSolWat,N#CC1(c2ccc(F)cc2)CCC1,,175.07972754,1,0,2.7709800000000007,23.79,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27ca0>,N#CC1(c2ccc(F)cc2)CCC1,2.19,11,0,1,0.8461538461538461,0.0,0.0769230769230769,0.3636363636363636,0.0,13,2,1,1,0,0,1,0,0
86,Z3225896561,EnamineSolWat,Cn1cc(C(N)c2ccccc2)cn1,,187.110947416,3,1,1.4682000000000002,43.84,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27d10>,Cn1cc(C(N)c2ccccc2)cn1,2.473,11,0,3,0.7857142857142857,0.0,0.2142857142857142,0.1818181818181818,0.0909090909090909,14,2,0,2,1,0,2,0,0
87,Z3227784110,EnamineSolWat,N#CC1(c2ccc(F)cc2)CC1,,161.064077476,1,0,2.3808800000000003,23.79,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27d80>,N#CC1(c2ccc(F)cc2)CC1,2.177,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.3,0.0,12,2,1,1,0,0,1,0,0
88,Z3900516787,EnamineSolWat,O=C(O)C1(c2ccccc2)CC(F)(F)C1,,212.064886,1,1,2.4381000000000004,37.3,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27df0>,O=C(O)C1(c2ccccc2)CC(F)(F)C1,2.425,11,2,0,0.7333333333333333,0.1333333333333333,0.0,0.3636363636363636,0.0,15,2,1,1,0,0,1,0,0
89,Z1945708509,EnamineSolWat,CCc1n[nH]c(CC(F)(F)F)n1,,179.067031916,2,1,1.4719,41.57,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27e60>,CCc1nc(CC(F)(F)F)n[nH]1,3.021,6,0,3,0.5,0.0,0.25,0.6666666666666666,0.0,12,1,0,1,1,0,1,0,0
90,Z3242475983,EnamineSolWat,N=c1cc(-c2ccccc2C(F)(F)F)[nH][nH]1,,227.067031916,1,3,2.508069999999999,55.43,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc27ed0>,Cl.Nc1cc(-c2ccccc2C(F)(F)F)[nH]n1,2.932,10,0,3,0.625,0.0,0.1875,0.1,0.0,16,2,0,2,1,0,2,0,0
91,Z3907603706,EnamineSolWat,OCC1(c2cccc(F)c2)CCNC1,,195.105942288,2,2,1.0491,32.26,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64120>,OCC1(c2cccc(F)c2)CCNC1,2.987,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.4545454545454545,0.0909090909090909,14,2,1,1,1,1,1,0,0
92,Z50145861,EnamineSolWat,Cc1cc(=O)n(-c2ccccc2)[nH]1,,174.07931294,2,1,1.47402,37.79,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64190>,CC1=NN(c2ccccc2)C(=O)C1,2.099,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.1,0.0,13,2,0,2,1,0,2,0,0
93,Z1945700163,EnamineSolWat,CCCc1n[nH]c(C(F)F)n1,,161.076453728,2,1,1.6948,41.57,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64200>,CCCc1nc(C(F)F)n[nH]1,3.042,6,0,3,0.5454545454545454,0.0,0.2727272727272727,0.6666666666666666,0.0,11,1,0,1,1,0,1,0,0
94,Z1863617821,EnamineSolWat,FC(F)(F)c1c[nH]c(-c2cccnc2)n1,,213.051381852,2,1,2.4905,41.57,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64270>,FC(F)(F)c1c[nH]c(-c2cccnc2)n1,2.822,9,0,3,0.6,0.0,0.2,0.1111111111111111,0.0,15,2,0,2,2,0,2,0,0
95,Z1945696037,EnamineSolWat,NCc1ccncc1C(F)(F)F,,176.056132884,2,1,1.5591000000000002,38.91,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc642e0>,Cl.Cl.NCc1ccncc1C(F)(F)F,2.446,7,0,2,0.5833333333333334,0.0,0.1666666666666666,0.2857142857142857,0.0,12,1,0,1,1,0,1,0,0
96,Z1956876813,EnamineSolWat,O=C(c1ccccc1F)N1C[C@H]2CNC[C@H]2C1,,234.11684132,2,1,1.1171,32.34,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64350>,Cl.O=C(c1ccccc1F)N1C[C@H]2CNC[C@H]2C1,2.881,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.4615384615384615,0.1538461538461538,17,3,2,1,2,2,1,0,0
97,Z1182355340,EnamineSolWat,OCCn1ccc(C(F)(F)F)n1,,180.051047504,3,1,0.8942,38.05,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64430>,OCCn1ccc(C(F)(F)F)n1,2.452,6,1,2,0.5,0.0833333333333333,0.1666666666666666,0.5,0.0,12,1,0,1,1,0,1,0,0
98,Z3227501903,EnamineSolWat,OCc1cncc(F)c1,,127.043342032,2,1,0.713,33.120000000000005,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc644a0>,OCc1cncc(F)c1,2.125,6,1,1,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0,9,1,0,1,1,0,1,0,0
99,Z1492661908,EnamineSolWat,CNC(c1ccc(F)cc1)c1ccccn1,,216.106276636,2,1,2.5295000000000005,24.92,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64580>,CNC(c1ccc(F)cc1)c1ccccn1,2.341,13,0,2,0.8125,0.0,0.125,0.1538461538461538,0.0769230769230769,16,2,0,2,1,0,2,0,0
100,Z2904336576,EnamineSolWat,Cc1ccc(-c2cnccn2)cc1N,,185.095297352,3,1,2.0342199999999995,51.8,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc645f0>,Cc1ccc(-c2cnccn2)cc1N,2.057,11,0,3,0.7857142857142857,0.0,0.2142857142857142,0.0909090909090909,0.0,14,2,0,2,1,0,2,0,0
101,Z3231623132,EnamineSolWat,O=C(O)c1cc2ccccc2n1CC(F)(F)F,,243.050713156,2,1,2.901800000000001,42.23,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64740>,O=C(O)c1cc2ccccc2n1CC(F)(F)F,2.193,11,2,1,0.6470588235294118,0.1176470588235294,0.0588235294117647,0.1818181818181818,0.0,17,2,0,2,1,0,2,0,0
102,Z1954803027,EnamineSolWat,Cn1cc(N)c(C(F)F)n1,,147.060803664,3,1,0.9399,43.84,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64820>,Cl.Cn1cc(N)c(C(F)F)n1,3.074,5,0,3,0.5,0.0,0.3,0.4,0.0,10,1,0,1,1,0,1,0,0
103,Z45498071,EnamineSolWat,O=S(=O)(c1ccccc1F)N1CCCCC1,,243.072927908,2,0,2.0003,37.38,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64890>,O=S(=O)(c1ccccc1F)N1CCCCC1,1.682,11,2,1,0.6875,0.125,0.0625,0.4545454545454545,0.0,16,2,1,1,1,1,1,0,0
104,Z55992933,EnamineSolWat,O=C(O)C1CCN(C(=O)c2ccc(F)cc2)CC1,,251.095771528,2,1,1.7625000000000002,57.61,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64900>,O=C(O)C1CCN(C(=O)c2ccc(F)cc2)CC1,1.621,13,3,1,0.7222222222222222,0.1666666666666666,0.0555555555555555,0.3846153846153846,0.0,18,2,1,1,1,1,1,0,0
105,Z3900518878,EnamineSolWat,CC(=O)NC12CC3CC(C1)C(N)C(C3)C2,,208.15756326,2,2,1.0285000000000002,55.120000000000005,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64970>,CC(=O)NC12CC3CC(C1)C(N)C(C3)C2,4.719,12,1,2,0.8,0.0666666666666666,0.1333333333333333,0.9166666666666666,0.1666666666666666,15,4,4,0,0,0,0,0,4
106,Z3244401471,EnamineSolWat,Nc1cc(C(F)(F)F)cc2cccnc12,,212.056132884,2,1,2.8358000000000008,38.91,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc649e0>,Nc1cc(C(F)(F)F)cc2cccnc12,2.223,10,0,2,0.6666666666666666,0.0,0.1333333333333333,0.1,0.0,15,2,0,2,1,0,2,0,0
107,Z3244601500,EnamineSolWat,O=c1[nH]ccc2cc(C3CC3)cc(F)c12,,203.07464216,1,1,2.544600000000001,32.86,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64a50>,O=c1[nH]ccc2cc(C3CC3)cc(F)c12,2.452,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.25,0.0,15,3,1,2,1,0,2,0,0
108,Z2445092038,EnamineSolWat,c1ccc(CN2CCC3(CCNC3)C2)cc1,,216.16264864,2,1,1.872,15.27,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64ac0>,c1ccc(CN2CCC3(CCNC3)C2)cc1,3.059,14,0,2,0.875,0.0,0.125,0.5714285714285714,0.0714285714285714,16,3,2,1,2,2,1,1,0
109,Z2418537069,EnamineSolWat,CN(Cc1ccccn1)C1CCCNCC1,,219.173547672,3,1,1.6555,28.160000000000004,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64b30>,CN(Cc1ccccn1)C1CCCNCC1,2.632,13,0,3,0.8125,0.0,0.1875,0.6153846153846154,0.0769230769230769,16,2,1,1,2,1,1,0,0
110,Z3242445974,EnamineSolWat,Cn1c(=O)[nH]c2ccc(F)cc21,,166.054241064,2,1,1.0056999999999998,37.79,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64ba0>,Cn1c(=O)[nH]c2ccc(F)cc21,2.158,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.125,0.0,12,2,0,2,1,0,2,0,0
111,Z3242446012,EnamineSolWat,CC(C)n1c(=O)[nH]c2cc(F)ccc21,,194.085541192,2,1,2.0496,37.79,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64c10>,CC(C)n1c(=O)[nH]c2cc(F)ccc21,2.242,10,1,2,0.7142857142857143,0.0714285714285714,0.1428571428571428,0.3,0.0,14,2,0,2,1,0,2,0,0
112,Z3244705561,EnamineSolWat,CN1CCN(C)c2cc(N)ccc2C1=O,,205.1215121,3,1,0.7905999999999999,49.57,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64c80>,CN1CCN(C)c2cc(N)ccc2C1=O,2.327,11,1,3,0.7333333333333333,0.0666666666666666,0.2,0.3636363636363636,0.0,15,2,1,1,1,1,1,0,0
113,Z3244398145,EnamineSolWat,Cc1cc(C)nc(-c2ccc(F)cc2)n1,,202.090626572,2,0,2.899540000000001,25.78,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64d60>,Cc1cc(C)nc(-c2ccc(F)cc2)n1,1.723,12,0,2,0.8,0.0,0.1333333333333333,0.1666666666666666,0.0,15,2,0,2,1,0,2,0,0
114,Z1907760171,EnamineSolWat,O=C(O)c1ccn(CC(F)F)n1,,176.039733872,3,1,0.8464,55.12,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64dd0>,O=C(O)c1ccn(CC(F)F)n1,2.588,6,2,2,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,12,1,0,1,1,0,1,0,0
115,Z2242151198,EnamineSolWat,NC1(c2ccccc2)CC(F)(F)C1,,183.085955792,1,1,2.2697000000000003,26.02,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64e40>,NC1(c2ccccc2)CC(F)(F)C1,2.513,10,0,1,0.7692307692307693,0.0,0.0769230769230769,0.4,0.0,13,2,1,1,0,0,1,0,0
116,Z3243451510,EnamineSolWat,N=c1[nH]c2cc(F)cnc2s1,,169.010996348,3,2,1.24297,52.53,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64f20>,Nc1nc2cc(F)cnc2s1,3.447,6,0,3,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,11,2,0,2,2,0,2,0,0
117,Z3907660528,EnamineSolWat,O=C(O)c1cc2ccc(Cl)c(F)c2[nH]1,,212.9992843,1,2,2.6586000000000007,53.09,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc64f90>,O=C(O)c1cc2ccc(Cl)c(F)c2[nH]1,2.366,9,2,1,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.0,0.0,14,2,0,2,1,0,2,0,0
118,Z53825177,EnamineSolWat,CCS(=O)(=O)Nc1ccccc1F,,203.04162778,2,1,1.5873000000000002,46.17,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65000>,CCS(=O)(=O)Nc1ccccc1F,1.773,8,2,1,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.25,0.0,13,1,0,1,0,0,1,0,0
119,Z3242298166,EnamineSolWat,CC(N)c1csc(C(F)(F)F)c1,,195.032954916,2,1,2.786600000000001,26.02,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65070>,CC(N)c1csc(C(F)(F)F)c1,3.429,7,0,1,0.5833333333333334,0.0,0.0833333333333333,0.4285714285714285,0.1428571428571428,12,1,0,1,1,0,1,0,0
120,Z3243479565,EnamineSolWat,FC(F)c1ccc(CC2CCNC2)cc1,,211.11725592,1,1,2.7762,12.03,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc650e0>,FC(F)c1ccc(CC2CCNC2)cc1,2.689,12,0,1,0.8,0.0,0.0666666666666666,0.5,0.0833333333333333,15,2,1,1,1,1,1,0,0
121,Z3908549912,EnamineSolWat,CC1CN(c2ccncc2F)CCN1,,195.117175668,3,1,1.0188,28.160000000000004,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65150>,CC1CN(c2ccncc2F)CCN1,2.919,10,0,3,0.7142857142857143,0.0,0.2142857142857142,0.5,0.1,14,2,1,1,2,1,1,0,0
122,Z2286637852,EnamineSolWat,O=C(O)c1ccc(Cc2ccccc2)cn1,,213.078978592,2,1,2.3706000000000005,50.19,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc651c0>,O=C(O)c1ccc(Cc2ccccc2)cn1,1.683,13,2,1,0.8125,0.125,0.0625,0.0769230769230769,0.0,16,2,0,2,1,0,2,0,0
123,Z1951704853,EnamineSolWat,CC1(C(N)=O)CCN(Cc2ccccc2)C1,,218.141913196,2,1,1.3838999999999997,46.330000000000005,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65230>,CC1(C(N)=O)CCN(Cc2ccccc2)C1,2.524,13,1,2,0.8125,0.0625,0.125,0.4615384615384615,0.0769230769230769,16,2,1,1,1,1,1,0,0
124,Z1428158210,EnamineSolWat,c1ccc2c(c1)COC21CCNCC1,,189.1153641,2,1,1.7955,21.26,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc652a0>,c1ccc2c(c1)COC21CCNCC1,3.008,12,1,1,0.8571428571428571,0.0714285714285714,0.0714285714285714,0.5,0.0,14,3,2,1,2,2,1,1,0
125,Z3231584470,EnamineSolWat,NC(C1CCOC1)C(F)(F)F,,169.0714486,2,1,0.9125,35.25,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65310>,NC(C1CCOC1)C(F)(F)F,3.736,6,1,1,0.5454545454545454,0.0909090909090909,0.0909090909090909,1.0,0.3333333333333333,11,1,1,0,1,1,0,0,0
126,Z3231581950,EnamineSolWat,CN1C2CCC1CC(N)(C(F)(F)F)C2,,208.11873314,2,1,1.5027999999999997,29.26,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65380>,CN1C2CCC1CC(N)(C(F)(F)F)C2,4.613,9,0,2,0.6428571428571429,0.0,0.1428571428571428,1.0,0.2222222222222222,14,2,2,0,2,2,0,0,2
127,Z3900518129,EnamineSolWat,O=C1NC2CCC1c1ccccc12,,173.084063972,1,1,1.7349,29.1,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc653f0>,O=C1NC2CCC1c1ccccc12,3.868,11,1,1,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.3636363636363636,0.1818181818181818,13,4,3,1,2,2,1,0,2
128,Z3241269782,EnamineSolWat,CN1CC2(CCNCC2)c2ccccc21,,202.146998576,2,1,1.7575999999999998,15.27,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65460>,CN1CC2(CCNCC2)c2ccccc21,2.97,13,0,2,0.8666666666666667,0.0,0.1333333333333333,0.5384615384615384,0.0,15,3,2,1,2,2,1,1,0
129,Z3231587093,EnamineSolWat,CC1COC(C(F)(F)F)CN1,,169.0714486,2,1,0.9256,21.26,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc654d0>,CC1COC(C(F)(F)F)CN1,4.072,6,1,1,0.5454545454545454,0.0909090909090909,0.0909090909090909,1.0,0.3333333333333333,11,1,1,0,1,1,0,0,0
130,Z3227067832,EnamineSolWat,CC(CO)N1Cc2cccc(N)c2C1,,192.126263132,3,2,0.9652000000000004,49.49,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65540>,CC(CO)N1Cc2cccc(N)c2C1,2.932,11,1,2,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.4545454545454545,0.0909090909090909,14,2,1,1,1,1,1,0,0
131,Z3227075326,EnamineSolWat,OCCc1cccnc1C(F)(F)F,,191.055798536,2,1,1.6352,33.120000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc655b0>,OCCc1cccnc1C(F)(F)F,2.433,8,1,1,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.375,0.0,13,1,0,1,1,0,1,0,0
132,Z3227078908,EnamineSolWat,O=c1[nH]cnc2c(F)cccc12,,164.038591,2,1,1.0622,45.75,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65620>,O=c1[nH]cnc2c(F)cccc12,2.246,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
133,Z3227071771,EnamineSolWat,OCCC1CCCCCN1,,143.131014164,2,2,0.9009999999999998,32.26,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65690>,OCCC1CCCCCN1,2.786,8,1,1,0.8,0.1,0.1,1.0,0.125,10,1,1,0,1,1,0,0,0
134,Z3227052643,EnamineSolWat,COc1ncccc1CCN,,152.094963004,3,1,0.5914,48.14,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc658c0>,COc1ncccc1CCN,2.089,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.375,0.0,11,1,0,1,1,0,1,0,0
135,Z3227048661,EnamineSolWat,Fc1ccc2occc2c1,,136.032443,1,0,2.5719000000000003,13.14,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65930>,Fc1ccc2occc2c1,1.979,8,1,0,0.8,0.1,0.0,0.0,0.0,10,2,0,2,1,0,2,0,0
136,Z1741979288,EnamineSolWat,O=C1NCCNc2ccccc21,,162.07931294,2,2,0.8418999999999996,41.13,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65a10>,O=C1NCCNc2ccccc21,2.237,9,1,2,0.75,0.0833333333333333,0.1666666666666666,0.2222222222222222,0.0,12,2,1,1,1,1,1,0,0
137,Z3909950524,EnamineSolWat,CN=c1ccc(OC(F)(F)F)c[nH]1,,192.051047504,2,1,1.4438,37.38,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65a80>,CNc1ccc(OC(F)(F)F)cn1,3.451,7,1,2,0.5384615384615384,0.0769230769230769,0.1538461538461538,0.2857142857142857,0.0,13,1,0,1,1,0,1,0,0
138,Z2027915123,EnamineSolWat,N=c1[nH]c2ccc(C(F)(F)F)cc2[nH]1,,201.051381852,1,3,1.99427,55.43,0,0.83,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65bd0>,Nc1nc2ccc(C(F)(F)F)cc2[nH]1,2.782,8,0,3,0.5714285714285714,0.0,0.2142857142857142,0.125,0.0,14,2,0,2,1,0,2,0,0
139,Z2418193680,EnamineSolWat,c1cncc(C2NCCc3[nH]cnc32)c1,,200.106196384,3,2,1.0398,53.6,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65c40>,c1cncc(C2NCCc3nc[nH]c32)c1,3.186,11,0,4,0.7333333333333333,0.0,0.2666666666666666,0.2727272727272727,0.0909090909090909,15,3,1,2,3,1,2,0,0
140,Z1459884962,EnamineSolWat,O=C1C(N2CCNCC2)CCCN1c1ccccc1,,259.168462292,3,1,1.0871999999999995,35.580000000000005,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65cb0>,Cl.O=C1C(N2CCNCC2)CCCN1c1ccccc1,2.589,15,1,3,0.7894736842105263,0.0526315789473684,0.1578947368421052,0.5333333333333333,0.0666666666666666,19,3,2,1,2,2,1,0,0
141,Z2242167059,EnamineSolWat,COCCN1C(=O)CCc2cc(N)ccc21,,220.121177752,3,1,1.1944,55.56,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65d20>,COCCN1C(=O)CCc2cc(N)ccc21,2.145,12,2,2,0.75,0.125,0.125,0.4166666666666667,0.0,16,2,1,1,1,1,1,0,0
142,Z3227086394,EnamineSolWat,Cc1cc(C(F)(F)F)co1,,150.02924944,1,0,2.606820000000001,13.14,0,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65e00>,Cc1cc(C(F)(F)F)co1,2.862,6,1,0,0.6,0.1,0.0,0.3333333333333333,0.0,10,1,0,1,1,0,1,0,0
143,Z3227070685,EnamineSolWat,O=C(O)C1CCc2cc(F)ccc21,,180.058657748,1,1,1.9401,37.3,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65e70>,O=C(O)C1CCc2cc(F)ccc21,2.505,10,2,0,0.7692307692307693,0.1538461538461538,0.0,0.3,0.1,13,2,1,1,0,0,1,0,0
144,Z2106594289,EnamineSolWat,Cc1ccc(Cn2cc(C(=O)O)cn2)cc1,,216.089877624,3,1,1.93802,55.120000000000005,3,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65f50>,Cc1ccc(Cn2cc(C(=O)O)cn2)cc1,1.788,12,2,2,0.75,0.125,0.125,0.1666666666666666,0.0,16,2,0,2,1,0,2,0,0
145,Z3227086014,EnamineSolWat,O=c1cc[nH]c(-c2cccc(F)c2)c1,,189.058992096,1,1,2.181,32.86,1,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc65fc0>,Oc1ccnc(-c2cccc(F)c2)c1,2.244,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.0,0.0,14,2,0,2,1,0,2,0,0
146,Z3247247591,EnamineSolWat,N[C@@H]1CCCC[C@H]1OC(F)F,,165.096520476,2,1,1.4954999999999998,35.25,2,,<rdkit.Chem.rdchem.Mol object at 0x7a142fc66030>,N[C@@H]1CCCC[C@H]1OC(F)F,3.542,7,1,1,0.6363636363636364,0.0909090909090909,0.0909090909090909,1.0,0.2857142857142857,11,1,1,0,0,0,0,0,0
