,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
113,LANaPDB_fragments_370,LANAPDB,C=CC,10.0,42.046950192,0,0,1.1923,0.0,0,3.007,3,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,3,0,0,0,0,0,0,0,0
114,LANaPDB_fragments_372,LANAPDB,COc1ccc(C)cc1,10.0,122.07316494,1,0,2.00362,9.23,1,1.01,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.25,0.0,9,1,0,1,0,0,1,0,0
115,LANaPDB_fragments_374,LANAPDB,CC=CCC=O,10.0,84.057514876,1,0,1.1515,17.07,2,3.459,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.4,0.0,6,0,0,0,0,0,0,0,0
116,LANaPDB_fragments_377,LANAPDB,C[C@@H]1CCC[C@@]2(C)[C@@H](O)C[C@@H]3[C@@H](O)[C@]12OC3(C)C,10.0,254.188194692,3,2,2.102,49.69,0,5.732,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.4,18,3,3,0,1,1,0,1,2
117,LANaPDB_fragments_382,LANAPDB,CC[C@H](C)C(C)C,10.0,100.125200512,0,0,2.688500000000001,0.0,2,2.504,7,0,0,1.0,0.0,0.0,1.0,0.1428571428571428,7,0,0,0,0,0,0,0,0
118,LANaPDB_fragments_384,LANAPDB,C/C=C/C,10.0,56.062600256,0,0,1.5824,0.0,0,3.119,4,0,0,1.0,0.0,0.0,0.5,0.0,4,0,0,0,0,0,0,0,0
119,LANaPDB_fragments_386,LANAPDB,OCC1=CCN2CC[C@@H](O)[C@@H]12,10.0,155.094628656,3,2,-0.6461000000000001,43.7,1,3.91,8,2,1,0.7272727272727273,0.1818181818181818,0.0909090909090909,0.75,0.25,11,2,2,0,2,2,0,0,0
120,LANaPDB_fragments_388,LANAPDB,COc1ccc(OC)c(OC)c1,10.0,168.078644244,3,0,1.7124,27.69,3,1.243,9,3,0,0.75,0.25,0.0,0.3333333333333333,0.0,12,1,0,1,0,0,1,0,0
121,LANaPDB_fragments_394,LANAPDB,C1CCNC1,10.0,71.073499288,1,1,0.3697999999999999,12.03,0,2.192,4,0,1,0.8,0.0,0.2,1.0,0.0,5,1,1,0,1,1,0,0,0
122,LANaPDB_fragments_395,LANAPDB,CC/C=C/C=C(C)C,10.0,110.109550448,0,0,2.918800000000002,0.0,2,2.945,8,0,0,1.0,0.0,0.0,0.5,0.0,8,0,0,0,0,0,0,0,0
123,LANaPDB_fragments_398,LANAPDB,C[C@@H]1CCC[C@@]2(CO)CC[C@@H]3C(O)[C@]12OC3(C)C,9.0,254.188194692,3,2,2.1036,49.69,1,5.741,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.3333333333333333,18,3,3,0,1,1,0,1,2
124,LANaPDB_fragments_402,LANAPDB,C[C@@H]1CCC[C@@]2(CO)[C@H](O)C[C@@H]3C[C@]12OC3(C)C,9.0,254.188194692,3,2,2.1036,49.69,1,5.764,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.3333333333333333,18,3,3,0,1,1,0,1,2
125,LANaPDB_fragments_404,LANAPDB,Cc1ccc(C2(C)CO2)cc1,9.0,148.088815004,1,0,2.2404200000000003,12.53,1,2.606,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.4,0.1,11,2,1,1,1,1,1,0,0
126,LANaPDB_fragments_411,LANAPDB,C=C1C(=O)O[C@H]2C/C(C)=C/CC/C(C)=C\[C@@H](O)[C@H]12,9.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.591,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
127,LANaPDB_fragments_420,LANAPDB,CCC/C(C)=C\CO,9.0,114.104465068,1,1,1.7251,20.23,3,2.599,7,1,0,0.875,0.125,0.0,0.7142857142857143,0.0,8,0,0,0,0,0,0,0,0
128,LANaPDB_fragments_428,LANAPDB,O=CCCC=O,9.0,86.036779432,2,0,0.1644,34.14,3,3.105,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,6,0,0,0,0,0,0,0,0
129,LANaPDB_fragments_432,LANAPDB,OCc1ccccc1,9.0,108.057514876,1,1,1.1789,20.23,1,1.141,7,1,0,0.875,0.125,0.0,0.1428571428571428,0.0,8,1,0,1,0,0,1,0,0
130,LANaPDB_fragments_441,LANAPDB,C[C@@H]1CCC[C@@]2(C)[C@H](O)C[C@@H]3C(O)[C@]12OC3(C)C,9.0,254.188194692,3,2,2.102,49.69,0,5.732,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.4,18,3,3,0,1,1,0,1,2
131,LANaPDB_fragments_444,LANAPDB,CCCCC=O,9.0,86.07316494,1,0,1.3755,17.07,3,2.241,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.0,6,0,0,0,0,0,0,0,0
132,LANaPDB_fragments_445,LANAPDB,COc1cccc(O)c1O,9.0,140.047344116,3,2,1.1063999999999996,49.69,1,1.716,7,3,0,0.7,0.3,0.0,0.1428571428571428,0.0,10,1,0,1,0,0,1,0,0
133,LANaPDB_fragments_451,LANAPDB,O=CCC=O,9.0,72.021129368,2,0,-0.2257,34.14,2,3.694,3,2,0,0.6,0.4,0.0,0.3333333333333333,0.0,5,0,0,0,0,0,0,0,0
134,LANaPDB_fragments_454,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@H]3[C@](C)(O)CC[C@@H]12,9.0,248.1412445,3,1,2.2114000000000003,46.53,0,4.487,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,18,3,3,0,1,1,0,0,0
135,LANaPDB_fragments_455,LANAPDB,CC(=O)NCCc1ccc(O)cc1,9.0,179.094628656,2,2,1.0708,49.33,3,1.592,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,0.3,0.0,13,1,0,1,0,0,1,0,0
136,LANaPDB_fragments_466,LANAPDB,CC(=O)OC[C@@H]1CCCCO1,9.0,158.094294308,3,0,1.1185999999999998,35.53,2,2.441,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.875,0.125,11,1,1,0,1,1,0,0,0
137,LANaPDB_fragments_498,LANAPDB,CCCCO,9.0,74.07316494,1,1,0.7787999999999999,20.23,2,1.879,4,1,0,0.8,0.2,0.0,1.0,0.0,5,0,0,0,0,0,0,0,0
138,LANaPDB_fragments_499,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(/C)CCC=C(C)C[C@@H](O)[C@@H]12,9.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.539,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
139,LANaPDB_fragments_501,LANAPDB,NCCc1c[nH]c2ccccc12,9.0,160.100048384,1,2,1.6691,41.81,2,1.795,10,0,2,0.8333333333333334,0.0,0.1666666666666666,0.2,0.0,12,2,0,2,1,0,2,0,0
140,LANaPDB_fragments_502,LANAPDB,COc1ccccc1OC(C)=O,9.0,166.06299418,3,0,1.6205,35.53,2,1.413,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
141,LANaPDB_fragments_506,LANAPDB,COc1ccc2ccc(=O)oc2c1,9.0,176.047344116,3,0,1.8016,39.44,1,1.795,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.1,0.0,13,2,0,2,1,0,2,0,0
142,LANaPDB_fragments_513,LANAPDB,CCCC(C)=O,9.0,86.07316494,1,0,1.3755,17.07,2,2.074,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.0,6,0,0,0,0,0,0,0,0
143,LANaPDB_fragments_526,LANAPDB,CC1=CCN2CC[C@@H](O)[C@@H]12,8.0,139.099714036,2,1,0.3815,23.47,0,3.979,8,1,1,0.8,0.1,0.1,0.75,0.25,10,2,2,0,2,2,0,0,0
144,LANaPDB_fragments_529,LANAPDB,CC(=O)N1CCCC1,8.0,113.084063972,1,0,0.6287,20.31,0,1.592,6,1,1,0.75,0.125,0.125,0.8333333333333334,0.0,8,1,1,0,1,1,0,0,0
145,LANaPDB_fragments_534,LANAPDB,CC(=O)N1CCCCC1,8.0,127.099714036,1,0,1.0188,20.31,0,1.581,7,1,1,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.8571428571428571,0.0,9,1,1,0,1,1,0,0,0
146,LANaPDB_fragments_554,LANAPDB,C[C@H]1O[C@@]1(C)C=O,8.0,100.052429496,2,0,0.3627,29.6,1,4.227,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.8,0.4,7,1,1,0,1,1,0,0,0
147,LANaPDB_fragments_556,LANAPDB,O=Cc1ccc(O)c(O)c1,8.0,138.031694052,3,2,0.9103,57.53,1,2.05,7,3,0,0.7,0.3,0.0,0.0,0.0,10,1,0,1,0,0,1,0,0
148,LANaPDB_fragments_559,LANAPDB,C=CC(C)(O)CCC,8.0,114.104465068,1,1,1.7235,20.23,3,3.434,7,1,0,0.875,0.125,0.0,0.7142857142857143,0.1428571428571428,8,0,0,0,0,0,0,0,0
149,LANaPDB_fragments_560,LANAPDB,C[C@@H]1C[C@H](O)C[C@@]2(C)CC[C@@H]3C(O)[C@]12OC3(C)C,8.0,254.188194692,3,2,2.102,49.69,0,5.826,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.4,18,3,3,0,1,1,0,1,2
150,LANaPDB_fragments_565,LANAPDB,C[C@@H]1C[C@H](O)C[C@@]2(C)[C@H](O)C[C@@H]3C[C@]12OC3(C)C,8.0,254.188194692,3,2,2.102,49.69,0,5.894,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.4,18,3,3,0,1,1,0,1,2
151,LANaPDB_fragments_578,LANAPDB,CCCC(C)=CC(=O)OC,8.0,142.099379688,2,0,1.9058,26.3,3,2.405,8,2,0,0.8,0.2,0.0,0.625,0.0,10,0,0,0,0,0,0,0,0
152,LANaPDB_fragments_582,LANAPDB,Oc1cc(O)c2ccc[o+]c2c1,8.0,163.03897050409,2,2,2.1251,51.760000000000005,0,3.354,9,3,0,0.75,0.25,0.0,0.0,0.0,12,2,0,2,1,0,2,0,0
153,LANaPDB_fragments_596,LANAPDB,CC(C)C(O)C=O,8.0,102.06807956,2,1,0.2022,37.3,2,3.307,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.8,0.2,7,0,0,0,0,0,0,0,0
154,LANaPDB_fragments_603,LANAPDB,COc1cc(C)cc(OC)c1OC,8.0,182.094294308,3,0,2.02082,27.69,3,1.532,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.4,0.0,13,1,0,1,0,0,1,0,0
155,LANaPDB_fragments_605,LANAPDB,COc1cccc2c1OCO2,8.0,152.047344116,3,0,1.4238999999999995,27.69,1,1.853,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.25,0.0,11,2,1,1,1,1,1,0,0
156,LANaPDB_fragments_611,LANAPDB,C/C=C/C(C)=C/C,8.0,96.093900384,0,0,2.5287000000000006,0.0,1,3.212,7,0,0,1.0,0.0,0.0,0.4285714285714285,0.0,7,0,0,0,0,0,0,0,0
157,LANaPDB_fragments_612,LANAPDB,Cc1cccc(O)c1,8.0,108.057514876,1,1,1.7006199999999998,20.23,0,1.5,7,1,0,0.875,0.125,0.0,0.1428571428571428,0.0,8,1,0,1,0,0,1,0,0
158,LANaPDB_fragments_613,LANAPDB,C[C@H](O)CC=O,8.0,88.052429496,2,1,-0.0438,37.3,2,3.462,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.75,0.25,6,0,0,0,0,0,0,0,0
159,LANaPDB_fragments_624,LANAPDB,CCCC(=O)OC,8.0,102.06807956,2,0,0.9595,26.3,2,1.639,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.8,0.0,7,0,0,0,0,0,0,0,0
160,LANaPDB_fragments_638,LANAPDB,NC(C=O)Cc1ccccc1,8.0,149.084063972,2,1,0.7552999999999994,43.09,3,2.438,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.2222222222222222,0.1111111111111111,11,1,0,1,0,0,1,0,0
161,LANaPDB_fragments_645,LANAPDB,O=c1ccc2cc3ccoc3cc2o1,8.0,186.031694052,3,0,2.539200000000001,43.35,0,2.329,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.0,0.0,14,3,0,3,2,0,3,0,0
162,LANaPDB_fragments_652,LANAPDB,C/C=C/CC,8.0,70.07825032,0,0,1.9725,0.0,1,2.88,5,0,0,1.0,0.0,0.0,0.6,0.0,5,0,0,0,0,0,0,0,0
163,LANaPDB_fragments_655,LANAPDB,CC1(C)O[C@]23[C@H](O)[C@H]1CC[C@]2(C)CCC[C@]3(C)O,8.0,254.188194692,3,2,2.2461000000000007,49.69,0,5.668,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.3333333333333333,18,3,3,0,1,1,0,1,2
164,LANaPDB_fragments_661,LANAPDB,C[C@@H]1OC[C@H](O)C[C@H]1O,8.0,132.078644244,3,2,-0.483,49.69,0,4.07,6,3,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
165,LANaPDB_fragments_663,LANAPDB,O=CCc1ccccc1,7.0,120.057514876,1,0,1.428,17.07,2,1.706,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.125,0.0,9,1,0,1,0,0,1,0,0
166,LANaPDB_fragments_668,LANAPDB,CC=CC(=O)NCC(C)C,7.0,141.1153641,1,1,1.3347,29.1,3,2.282,8,1,1,0.8,0.1,0.1,0.625,0.0,10,0,0,0,0,0,0,0,0
167,LANaPDB_fragments_679,LANAPDB,CCCC(C)C,7.0,86.109550448,0,0,2.442500000000001,0.0,2,1.893,6,0,0,1.0,0.0,0.0,1.0,0.0,6,0,0,0,0,0,0,0,0
168,LANaPDB_fragments_680,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@H]3C(=C)C[C@@H](O)[C@@H]12,7.0,246.125594436,3,1,1.9874000000000005,46.53,0,4.615,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
169,LANaPDB_fragments_681,LANAPDB,O=c1ccc2ccc(O)cc2o1,7.0,162.031694052,3,1,1.4986,50.44,0,1.998,9,3,0,0.75,0.25,0.0,0.0,0.0,12,2,0,2,1,0,2,0,0
170,LANaPDB_fragments_686,LANAPDB,C[C@@H]1CCC[C@@]2(C)C[C@@H](O)[C@@H]3[C@@H](O)[C@]12OC3(C)C,7.0,254.188194692,3,2,2.102,49.69,0,5.731,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.4,18,3,3,0,1,1,0,1,2
171,LANaPDB_fragments_700,LANAPDB,NC=O,7.0,45.021463716,1,1,-0.8985000000000001,43.09,0,3.549,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,0,0,0,0,0,0,0,0
172,LANaPDB_fragments_701,LANAPDB,C/C=C/C=O,7.0,70.041864812,1,0,0.7614000000000001,17.07,1,3.481,4,1,0,0.8,0.2,0.0,0.25,0.0,5,0,0,0,0,0,0,0,0
173,LANaPDB_fragments_716,LANAPDB,C/C=C/C=C(C)C,7.0,96.093900384,0,0,2.5287000000000006,0.0,1,3.019,7,0,0,1.0,0.0,0.0,0.4285714285714285,0.0,7,0,0,0,0,0,0,0,0
174,LANaPDB_fragments_719,LANAPDB,C[C@H]1CC=CC(=O)O1,7.0,112.052429496,2,0,0.8779999999999999,26.3,0,3.356,6,2,0,0.75,0.25,0.0,0.5,0.1666666666666666,8,1,1,0,1,1,0,0,0
175,LANaPDB_fragments_724,LANAPDB,C=C1[C@@H]2[C@H]3OC(=O)C(=C)[C@@H]3CCC(=C)[C@@H]2C[C@@H]1O,7.0,246.125594436,3,1,1.9874000000000005,46.53,0,4.666,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
176,LANaPDB_fragments_728,LANAPDB,OCC1=CCN2CCC[C@@H]12,7.0,139.099714036,2,1,0.3831,23.47,1,3.484,8,1,1,0.8,0.1,0.1,0.75,0.125,10,2,2,0,2,2,0,0,0
177,LANaPDB_fragments_739,LANAPDB,CCC(=O)O,7.0,74.036779432,1,1,0.481,37.3,1,1.644,3,2,0,0.6,0.4,0.0,0.6666666666666666,0.0,5,0,0,0,0,0,0,0,0
178,LANaPDB_fragments_758,LANAPDB,CC1(C)O[C@]23C[C@H]1CC[C@]2(C)[C@@H](O)CC[C@]3(C)O,7.0,254.188194692,3,2,2.2461000000000007,49.69,0,5.715,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.3333333333333333,18,3,3,0,1,1,0,1,2
179,LANaPDB_fragments_775,LANAPDB,CCC(=O)NCC(C)C,7.0,129.1153641,1,1,1.1686,29.1,3,1.783,7,1,1,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.8571428571428571,0.0,9,0,0,0,0,0,0,0,0
180,LANaPDB_fragments_780,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(\C)C[C@@H](O)[C@@H]12,7.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.539,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
181,LANaPDB_fragments_782,LANAPDB,C[C@@H]1CC[C@H](O)[C@@]2(C)[C@@H](O)C[C@@H]3C[C@]12OC3(C)C,7.0,254.188194692,3,2,2.102,49.69,0,5.753,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.4,18,3,3,0,1,1,0,1,2
182,LANaPDB_fragments_792,LANAPDB,Cc1ccc(C(C)(C)O)c(O)c1,7.0,166.099379688,2,2,1.92802,40.46,1,2.203,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.4,0.0,12,1,0,1,0,0,1,0,0
183,LANaPDB_fragments_801,LANAPDB,COc1cccc(C)c1,7.0,122.07316494,1,0,2.00362,9.23,1,1.163,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.25,0.0,9,1,0,1,0,0,1,0,0
184,LANaPDB_fragments_808,LANAPDB,O=CCc1ccc(O)cc1,7.0,136.052429496,2,1,1.1336,37.3,2,2.009,8,2,0,0.8,0.2,0.0,0.125,0.0,10,1,0,1,0,0,1,0,0
185,LANaPDB_fragments_816,LANAPDB,Cc1ccc(C2(CO)CO2)cc1,7.0,164.083729624,2,1,1.21282,32.76,2,2.797,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.4,0.1,12,2,1,1,1,1,1,0,0
186,LANaPDB_fragments_818,LANAPDB,CCC(C)(O)C=O,7.0,102.06807956,2,1,0.3463,37.3,2,3.666,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.8,0.2,7,0,0,0,0,0,0,0,0
187,LANaPDB_fragments_827,LANAPDB,CC1C[C@@]2(C)CC[C@@H](O)C(C)(C)[C@@H]2CC1=O,7.0,224.177630008,2,1,2.788800000000001,37.3,0,4.038,14,2,0,0.875,0.125,0.0,0.9285714285714286,0.2857142857142857,16,2,2,0,0,0,0,0,0
188,LANaPDB_fragments_843,LANAPDB,CC[C@]1(C)[C@H](C)C[C@H](O)[C@@]23COCC2=C[C@H](OC)C[C@@H]13,7.0,280.203844756,3,1,2.7813000000000008,38.69,2,5.503,17,3,0,0.85,0.15,0.0,0.8823529411764706,0.3529411764705882,20,3,3,0,1,1,0,1,0
189,LANaPDB_fragments_882,LANAPDB,C=C1C(=O)OC2C=C(C)CCC3OC3(C)CCC12,6.0,248.1412445,3,0,2.7620000000000013,38.83,0,4.672,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,3,3,0,2,2,0,0,0
190,LANaPDB_fragments_912,LANAPDB,CCC(O)CC,6.0,88.088815004,1,1,1.1673,20.23,2,2.361,5,1,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,6,0,0,0,0,0,0,0,0
191,LANaPDB_fragments_924,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(\C)[C@@H](O)C[C@@H]12,6.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.629,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
192,LANaPDB_fragments_937,LANAPDB,CC[C@]1(C)[C@H](C)C[C@H](O)[C@@]23CO[C@H](O)C2=CCC[C@@H]13,6.0,266.188194692,3,2,2.474800000000001,49.69,1,5.495,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
193,LANaPDB_fragments_945,LANAPDB,CC[C@]1(C)[C@H](C)C[C@H](O)[C@@]23COCC2=C[C@H](O)C[C@@H]13,6.0,266.188194692,3,2,2.1272,49.69,1,5.471,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
194,LANaPDB_fragments_950,LANAPDB,CCC=CCC,6.0,84.093900384,0,0,2.3626000000000005,0.0,2,2.504,6,0,0,1.0,0.0,0.0,0.6666666666666666,0.0,6,0,0,0,0,0,0,0,0
195,LANaPDB_fragments_956,LANAPDB,CC[C@]1(C)[C@H](C)C[C@H](O)[C@@]23C(=CCC[C@@H]12)CO[C@H]3O,6.0,266.188194692,3,2,2.474800000000001,49.69,1,5.422,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
196,LANaPDB_fragments_983,LANAPDB,CC/C=C\CC,6.0,84.093900384,0,0,2.3626000000000005,0.0,2,2.504,6,0,0,1.0,0.0,0.0,0.6666666666666666,0.0,6,0,0,0,0,0,0,0,0
197,LANaPDB_fragments_989,LANAPDB,COc1cccc(OC(C)=O)c1,6.0,166.06299418,3,0,1.6204999999999998,35.53,2,1.506,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
198,LANaPDB_fragments_993,LANAPDB,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CC[C@H](O)[C@@]3(C)C[C@H]12,6.0,250.156894564,3,1,2.291300000000001,46.53,0,4.398,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
199,LANaPDB_fragments_1013,LANAPDB,CCCc1ccc2c(c1)OCO2,6.0,164.083729624,2,0,2.3678,18.46,2,1.738,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.4,0.0,12,2,1,1,1,1,1,0,0
200,LANaPDB_fragments_1020,LANAPDB,O=CCC(=O)O,6.0,88.016043988,2,1,-0.3400000000000001,54.370000000000005,2,2.896,3,3,0,0.5,0.5,0.0,0.3333333333333333,0.0,6,0,0,0,0,0,0,0,0
201,LANaPDB_fragments_1027,LANAPDB,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,6.0,246.125594436,3,0,2.3719,38.83,0,4.72,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,18,4,4,0,2,2,0,0,0
202,LANaPDB_fragments_1032,LANAPDB,C=C1C(=O)OC2=C1CCC(C)C1=C2C(C)CC1=O,6.0,244.109944372,3,0,2.6889000000000003,43.370000000000005,0,4.311,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.1333333333333333,18,3,3,0,1,1,0,0,0
203,LANaPDB_fragments_1056,LANAPDB,O=c1ccc2ccccc2o1,6.0,146.036779432,2,0,1.793,30.21,0,1.672,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,11,2,0,2,1,0,2,0,0
204,LANaPDB_fragments_1070,LANAPDB,CCC(C)(O)CCO,6.0,118.099379688,2,2,0.5298,40.46,3,3.139,6,2,0,0.75,0.25,0.0,1.0,0.1666666666666666,8,0,0,0,0,0,0,0,0
205,LANaPDB_fragments_1074,LANAPDB,CCCCCO,6.0,88.088815004,1,1,1.1689,20.23,3,1.566,5,1,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,6,0,0,0,0,0,0,0,0
206,LANaPDB_fragments_1086,LANAPDB,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,6.0,248.1412445,3,0,2.7620000000000013,38.83,0,4.723,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.2666666666666666,18,3,3,0,2,2,0,0,0
207,LANaPDB_fragments_1090,LANAPDB,C=C1COC(=O)[C@]12C[C@@]1(C)[C@H](CCC[C@@H]1C)[C@H]2O,6.0,250.156894564,3,1,2.292900000000001,46.53,0,5.077,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,1,0
208,LANaPDB_fragments_1116,LANAPDB,COc1cc(C)cc(OC)c1O,6.0,168.078644244,3,1,1.7178199999999997,38.69,2,1.672,9,3,0,0.75,0.25,0.0,0.3333333333333333,0.0,12,1,0,1,0,0,1,0,0
209,LANaPDB_fragments_1120,LANAPDB,CC[C@H](C)C=O,6.0,86.07316494,1,0,1.2314,17.07,2,3.325,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.2,6,0,0,0,0,0,0,0,0
210,LANaPDB_fragments_1123,LANAPDB,CC[C@](C)(C=O)OC(C)=O,6.0,144.078644244,3,0,0.9171,43.370000000000005,3,3.508,7,3,0,0.7,0.3,0.0,0.7142857142857143,0.1428571428571428,10,0,0,0,0,0,0,0,0
211,LANaPDB_fragments_1125,LANAPDB,C=C1CC[C@H]2C(=C)C[C@@H](O)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,6.0,246.125594436,3,1,1.9874,46.53,0,4.659,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
212,LANaPDB_fragments_1128,LANAPDB,CC1(C)O[C@]23C[C@H]1[C@H](O)C[C@]2(C)CCC[C@]3(C)O,6.0,254.188194692,3,2,2.2461000000000007,49.69,0,5.888,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.3333333333333333,18,3,3,0,1,1,0,1,2
213,LANaPDB_fragments_1137,LANAPDB,CC[C@]1(C)[C@H](C)[C@@H](O)C[C@@]23COCC2=C[C@H](OC)C[C@H]31,6.0,280.203844756,3,1,2.7813000000000008,38.69,2,5.521,17,3,0,0.85,0.15,0.0,0.8823529411764706,0.3529411764705882,20,3,3,0,1,1,0,1,0
214,LANaPDB_fragments_1152,LANAPDB,CC(O)C(C)(O)C=O,5.0,118.06299418,3,2,-0.6829000000000001,57.53,2,4.066,5,3,0,0.625,0.375,0.0,0.8,0.4,8,0,0,0,0,0,0,0,0
215,LANaPDB_fragments_1154,LANAPDB,COc1cc(C)cc(OC)c1,5.0,152.083729624,2,0,2.01222,18.46,2,1.48,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.3333333333333333,0.0,11,1,0,1,0,0,1,0,0
216,LANaPDB_fragments_1159,LANAPDB,CC[C@]1(C)[C@H](C)[C@@H](O)C[C@@]23COCC2=C[C@H](O)C[C@H]31,5.0,266.188194692,3,2,2.1272,49.69,1,5.49,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
